e.3	0.664242	0.554274	0.786735	0.653497	0.441226	0.729885	0.608838	0.489499	0.90583	0.860287	0.567331	0.817951	0.854535	0.714838	0.487971	0.637444	0.717543	0.668296	0.758508	0.257618	0.580939	0.439931	0.663361	0.67134	0.404838	0.597497	0.397961	0.497837	0.347024
e.3	0.66491	0.553944	0.787397	0.658388	0.456781	0.728026	0.607043	0.490258	0.906717	0.863712	0.582767	0.81359	0.854124	0.718928	0.492099	0.656871	0.716089	0.662455	0.757058	0.288058	0.590574	0.440096	0.66077	0.664702	0.427059	0.594801	0.398044	0.498935	0.355682
e.3	0.662539	0.551474	0.786243	0.657266	0.441082	0.729039	0.607191	0.485621	0.90725	0.864029	0.58173	0.820758	0.855107	0.722042	0.490443	0.639022	0.721668	0.67207	0.759163	0.233057	0.580921	0.442749	0.660168	0.670452	0.404037	0.595354	0.395798	0.495336	0.344458
e.3	0.674493	0.564216	0.792912	0.669325	0.459104	0.734372	0.613533	0.495964	0.908048	0.868944	0.602297	0.819251	0.855067	0.729489	0.493375	0.652133	0.722203	0.66974	0.757561	0.259305	0.590289	0.450318	0.663142	0.669218	0.421333	0.59546	0.416933	0.496703	0.3563
e.3	0.662446	0.552	0.786848	0.658678	0.450452	0.728699	0.60829	0.488188	0.908456	0.865613	0.587454	0.820071	0.855358	0.722977	0.498682	0.649697	0.721223	0.670442	0.75997	0.258963	0.591229	0.446233	0.661477	0.671383	0.412036	0.596952	0.409619	0.498245	0.349867
e.3	0.665589	0.557683	0.787069	0.655297	0.432429	0.728998	0.607837	0.494868	0.904453	0.862187	0.576984	0.814435	0.854794	0.717283	0.477978	0.63383	0.714694	0.663934	0.756926	0.224308	0.56847	0.432133	0.662623	0.663874	0.394824	0.595121	0.381817	0.502168	0.360429
e.3	0.669808	0.557102	0.79006	0.665666	0.459046	0.728945	0.605031	0.488186	0.907411	0.869441	0.601595	0.816217	0.852566	0.726323	0.490831	0.656823	0.71604	0.66229	0.753032	0.297318	0.58923	0.438001	0.65772	0.658137	0.424811	0.589264	0.398398	0.488186	0.351046
e.3	0.664221	0.553901	0.786163	0.656204	0.441885	0.729108	0.609038	0.487281	0.904897	0.8615	0.576973	0.816959	0.853312	0.719717	0.482561	0.639526	0.718687	0.666968	0.758438	0.270725	0.577332	0.445405	0.660843	0.670148	0.409455	0.596036	0.407073	0.495938	0.344887
e.3	0.664573	0.553882	0.787555	0.656828	0.450399	0.727963	0.606308	0.490439	0.907012	0.863335	0.582703	0.815536	0.854232	0.717021	0.488827	0.652309	0.714499	0.662548	0.755733	0.274033	0.587753	0.429188	0.661501	0.666071	0.414663	0.593928	0.392608	0.498984	0.356476
e.3	0.660911	0.55259	0.785509	0.65385	0.442642	0.730772	0.610866	0.490634	0.906942	0.861793	0.564762	0.823542	0.857366	0.719905	0.493516	0.638677	0.724849	0.678041	0.76354	0.254081	0.587147	0.450076	0.667457	0.678542	0.412638	0.602818	0.411264	0.503136	0.347233
