b.1.1	112	0.0178571	0.0357143	0.0267857	0.0357143	0.0178571	0.0535714	0.0357143	0.0982143	0.0267857	0.0357143	0.107143	0.0535714	0.00892857	0.0446429	0.0625	0.151786	0.0714286	0.00892857	0.0357143	0.0714286	
b.1.1	105	0.0666667	0.0285714	0.047619	0.047619	0.0190476	0.0571429	0.0571429	0.0380952	0.0190476	0.00952381	0.0761905	0.0761905	0	0.0380952	0.047619	0.152381	0.0761905	0.00952381	0.0380952	0.0952381	
b.1.1	119	0.0756303	0.0336134	0.0504202	0.0336134	0.0168067	0.0420168	0.0588235	0.092437	0	0.0252101	0.0672269	0.0756303	0.0168067	0.0504202	0.0336134	0.0672269	0.117647	0.0336134	0.0588235	0.0504202	
b.1.1	110	0.0909091	0.0272727	0.0363636	0.0363636	0.0181818	0.0545455	0.0727273	0.0909091	0.0181818	0.0181818	0.0727273	0.0636364	0	0.0636364	0.0363636	0.109091	0.0727273	0.00909091	0.0636364	0.0454545	
b.1.1	113	0.0353982	0.0442478	0.0176991	0.0442478	0.0176991	0.0619469	0.0265487	0.079646	0.0176991	0.0265487	0.0884956	0.0530973	0.0353982	0.0619469	0.0530973	0.141593	0.0973451	0.00884956	0.0442478	0.0442478	
b.1.1	106	0.0660377	0.0188679	0.0471698	0.0471698	0.0283019	0.0566038	0.0660377	0.0377358	0.0188679	0.00943396	0.0754717	0.0754717	0	0.0377358	0.0471698	0.150943	0.0754717	0.00943396	0.0377358	0.0943396	
b.1.1	120	0.0666667	0.0333333	0.0333333	0.0416667	0.0166667	0.0416667	0.0583333	0.0916667	0	0.0333333	0.05	0.0666667	0.025	0.0333333	0.025	0.1	0.108333	0.0333333	0.0833333	0.0583333	
b.1.1	123	0.0731707	0.0569106	0.0487805	0.0406504	0.0162602	0.0569106	0.0243902	0.0894309	0.00813008	0.0406504	0.0813008	0.0325203	0.0162602	0.0569106	0.0325203	0.097561	0.0487805	0.0243902	0.0569106	0.0894309	
b.1.1	103	0.0582524	0	0.038835	0.0194175	0.0291262	0.0291262	0.00970874	0.0776699	0.0194175	0.00970874	0.0776699	0.0776699	0	0.0291262	0.0873786	0.184466	0.0970874	0.00970874	0.0291262	0.116505	
b.1.1	111	0.0810811	0.045045	0.045045	0.036036	0.018018	0.045045	0.018018	0.126126	0.018018	0.036036	0.0810811	0.018018	0	0.036036	0.0630631	0.135135	0.0900901	0.00900901	0.036036	0.0540541	
