b.1.1	0	0	0	0	0	0	0	111	111	111	111	112	112	117	141	167	201	258	314	375	411	452	484	519	543	576	600	627	651	670	693	723	752	792	852	908	966	1044	1104	1164	1233	1293	1335	1381	1438	1506	1562	1635	1690	1734	1789	1849	1901	1964	2019	2079	2145	2218	2288	2344	2409	2489	2554	2634	2710	2770	2847	2911	2982	3043	3105	3166	3226	3288	3332	3400	3458	3518	3582	3662	3722	3789	3853	3906	3966	4024	4072	4131	4186	4239	4303	4352	4407	4479	4530	4576	4626	4665	4713	4764	4795	4850	4890	4926	4961	5013	5046	5090	5127	5160	5205	5253	5284	5323	5347	5385	5412	5436	5466	5504	5525	5548	5579	5607	5630	5647	5671	5690	5718	5745	5761	5783	5796	5812	5831	5843	5856	5868	5890	5910	5926	5940	5956	5972	5981	5993	6001	6015	6021	6033	6044
b.1.1	0	0	0	0	0	0	0	104	104	104	104	105	106	110	129	156	191	239	271	320	372	404	431	470	492	521	553	565	579	594	616	641	671	711	757	800	848	903	972	1028	1085	1122	1175	1220	1266	1302	1364	1417	1467	1511	1561	1615	1662	1723	1779	1828	1882	1939	1997	2040	2092	2141	2202	2249	2303	2351	2400	2450	2510	2557	2603	2669	2719	2773	2822	2875	2922	2965	3003	3045	3099	3148	3193	3223	3268	3302	3338	3387	3432	3479	3517	3560	3596	3624	3671	3695	3741	3771	3801	3832	3872	3893	3925	3951	3996	4038	4078	4113	4146	4169	4201	4232	4255	4280	4304	4326	4351	4384	4406	4437	4458	4491	4518	4541	4565	4584	4606	4624	4645	4668	4687	4708	4737	4755	4776	4796	4819	4843	4864	4885	4908	4925	4941	4954	4969	4987	4996	5013	5029	5051	5061
b.1.1	0	0	0	0	0	0	0	118	118	118	118	119	120	125	151	188	219	271	323	389	437	482	523	554	577	604	635	661	676	698	732	758	801	851	897	956	1032	1105	1180	1248	1300	1355	1404	1457	1509	1568	1630	1703	1772	1842	1909	1965	2033	2090	2161	2222	2297	2365	2438	2509	2584	2656	2726	2797	2889	2959	3044	3116	3197	3259	3343	3427	3489	3554	3635	3697	3766	3830	3892	3975	4055	4117	4188	4254	4318	4392	4465	4537	4606	4671	4724	4777	4849	4900	4957	5011	5081	5146	5206	5254	5312	5353	5409	5465	5513	5555	5613	5657	5697	5739	5781	5816	5859	5904	5947	5985	6012	6055	6083	6122	6150	6190	6225	6254	6285	6310	6335	6366	6379	6411	6440	6460	6481	6501	6525	6547	6568	6592	6618	6637	6652	6663	6682	6702	6718	6737	6751	6765	6780	6792	6806
b.1.1	0	0	0	0	0	0	0	109	109	109	109	110	110	114	129	162	205	251	296	361	402	439	479	507	537	563	590	612	631	657	676	707	741	776	832	884	932	1007	1080	1142	1209	1264	1310	1357	1409	1463	1517	1577	1633	1695	1754	1813	1876	1931	1998	2046	2103	2154	2201	2263	2336	2389	2452	2533	2615	2672	2752	2808	2880	2942	3006	3068	3134	3178	3235	3301	3359	3419	3479	3539	3602	3660	3714	3774	3822	3884	3948	4010	4067	4116	4168	4232	4275	4313	4354	4407	4456	4492	4539	4585	4638	4676	4723	4765	4801	4826	4871	4911	4949	4979	5010	5038	5071	5105	5131	5161	5193	5229	5260	5291	5315	5343	5358	5388	5416	5438	5452	5470	5483	5501	5515	5543	5561	5588	5603	5619	5637	5653	5668	5685	5703	5720	5735	5744	5757	5769	5777	5783	5795	5808	5816
b.1.1	0	0	0	0	0	0	0	112	112	112	112	113	113	114	137	165	194	243	306	362	414	439	485	517	543	571	596	621	638	667	695	724	761	802	847	896	948	1017	1090	1174	1233	1276	1327	1368	1414	1465	1535	1598	1666	1720	1770	1835	1891	1956	2019	2081	2146	2208	2258	2323	2396	2464	2533	2623	2688	2753	2815	2884	2955	3026	3098	3156	3209	3282	3344	3401	3458	3520	3583	3655	3720	3781	3835	3895	3972	4035	4089	4146	4193	4239	4295	4350	4411	4469	4511	4570	4629	4680	4725	4776	4831	4868	4901	4949	4994	5038	5072	5123	5167	5205	5254	5294	5337	5354	5393	5425	5450	5478	5513	5547	5576	5604	5626	5661	5689	5708	5744	5758	5782	5808	5832	5848	5862	5883	5895	5916	5933	5952	5969	5989	6003	6014	6026	6047	6057	6075	6084	6092	6105	6119	6133
b.1.1	0	0	0	0	0	0	0	105	105	105	105	106	106	108	122	147	180	226	278	325	366	399	432	463	487	518	544	564	575	590	612	635	665	691	741	783	842	893	966	1017	1074	1119	1172	1213	1253	1303	1359	1404	1450	1506	1556	1607	1658	1714	1761	1818	1870	1918	1989	2050	2104	2149	2201	2254	2307	2357	2422	2473	2538	2591	2637	2700	2751	2799	2847	2904	2944	2989	3044	3090	3137	3188	3241	3267	3312	3358	3401	3442	3480	3538	3582	3626	3663	3699	3732	3782	3810	3836	3871	3907	3941	3968	4005	4038	4083	4118	4154	4195	4234	4267	4294	4323	4342	4364	4393	4411	4435	4466	4494	4523	4560	4593	4626	4654	4679	4699	4721	4737	4761	4777	4795	4813	4842	4857	4880	4901	4927	4958	4980	5007	5020	5040	5060	5081	5087	5105	5117	5132	5150	5168	5185
b.1.1	0	0	0	0	0	0	0	119	119	119	119	120	120	124	143	174	218	274	323	378	435	480	510	545	572	600	636	661	682	708	735	769	805	851	901	971	1038	1108	1183	1265	1319	1371	1425	1478	1527	1586	1652	1718	1782	1853	1919	1992	2071	2128	2197	2274	2360	2432	2481	2551	2602	2685	2765	2852	2931	2996	3068	3153	3247	3325	3406	3473	3540	3591	3662	3740	3805	3881	3957	4016	4085	4163	4225	4303	4371	4444	4513	4569	4646	4708	4770	4826	4908	4961	5016	5072	5122	5190	5245	5297	5346	5405	5457	5500	5553	5604	5649	5695	5742	5782	5826	5859	5910	5959	5995	6030	6062	6096	6139	6175	6210	6245	6292	6321	6351	6384	6413	6433	6454	6481	6506	6535	6554	6578	6598	6619	6638	6664	6691	6708	6732	6750	6769	6789	6801	6819	6834	6852	6870	6881	6892
b.1.1	0	0	0	0	0	0	0	122	122	122	122	123	123	126	146	182	230	271	325	366	428	474	534	570	600	633	664	685	707	731	762	796	831	880	925	985	1047	1118	1189	1282	1351	1417	1468	1528	1581	1650	1713	1789	1871	1942	2004	2072	2138	2203	2259	2335	2416	2499	2574	2653	2717	2790	2867	2946	3020	3080	3171	3251	3338	3427	3492	3580	3647	3725	3798	3879	3950	4024	4094	4172	4242	4316	4376	4445	4523	4609	4674	4740	4805	4879	4955	5018	5080	5147	5215	5269	5341	5380	5456	5509	5549	5617	5672	5722	5768	5823	5882	5937	5981	6035	6092	6126	6164	6204	6246	6271	6313	6352	6385	6420	6470	6516	6559	6587	6624	6657	6686	6720	6742	6762	6783	6811	6840	6863	6892	6914	6948	6973	7003	7030	7057	7083	7109	7122	7132	7147	7166	7186	7200	7215	7231
b.1.1	0	0	0	0	0	0	0	102	102	102	102	103	106	109	125	148	172	204	233	283	326	366	419	450	479	502	516	530	544	556	580	597	628	648	681	731	798	854	910	976	1037	1082	1115	1150	1208	1255	1301	1346	1396	1454	1497	1543	1587	1645	1688	1735	1785	1835	1887	1948	2009	2062	2114	2163	2207	2262	2319	2374	2427	2475	2528	2575	2629	2675	2724	2783	2824	2863	2904	2939	2996	3040	3091	3132	3186	3230	3269	3309	3341	3382	3426	3466	3516	3559	3601	3638	3673	3705	3742	3773	3793	3821	3859	3893	3930	3963	3987	4024	4053	4077	4101	4136	4164	4184	4218	4245	4268	4297	4321	4344	4375	4390	4411	4447	4470	4486	4501	4529	4554	4572	4592	4610	4627	4647	4668	4691	4719	4738	4757	4777	4796	4812	4824	4836	4845	4860	4877	4899	4918	4928	4946
b.1.1	0	0	0	0	0	0	0	110	110	110	110	111	116	121	143	166	192	229	286	330	375	426	471	504	539	567	590	612	635	664	684	713	739	780	813	861	917	985	1054	1129	1190	1247	1290	1336	1387	1446	1493	1552	1625	1685	1734	1794	1842	1892	1958	2021	2071	2123	2188	2257	2323	2385	2454	2529	2594	2660	2711	2783	2838	2911	2974	3026	3083	3138	3187	3246	3314	3377	3444	3498	3549	3598	3665	3723	3779	3831	3896	3962	4019	4076	4126	4183	4229	4283	4330	4379	4437	4483	4533	4574	4621	4660	4692	4735	4777	4821	4868	4912	4957	4995	5036	5074	5114	5150	5191	5224	5251	5274	5299	5331	5362	5392	5418	5442	5469	5503	5522	5535	5557	5584	5607	5621	5641	5656	5673	5689	5704	5719	5740	5764	5782	5797	5817	5828	5843	5857	5871	5878	5891	5898	5903
b.1.1	0	0	0	0	0	0	0	104	104	104	104	105	107	112	128	157	181	220	261	303	340	386	418	454	477	492	521	546	558	568	588	620	639	665	692	741	782	847	914	971	1036	1081	1128	1165	1203	1242	1291	1337	1392	1448	1504	1550	1599	1644	1701	1766	1822	1870	1917	1967	2007	2057	2102	2158	2204	2272	2327	2383	2443	2489	2539	2600	2654	2704	2759	2799	2838	2884	2930	2981	3032	3081	3137	3177	3211	3256	3290	3334	3387	3431	3456	3496	3529	3567	3609	3642	3684	3716	3746	3784	3818	3855	3891	3925	3972	4000	4032	4062	4093	4122	4159	4188	4210	4233	4254	4285	4311	4334	4359	4383	4414	4450	4478	4509	4528	4551	4575	4593	4618	4636	4655	4669	4693	4724	4743	4766	4784	4808	4838	4856	4876	4896	4919	4932	4940	4959	4980	4995	5005	5023	5037
b.1.1	0	0	0	0	0	0	0	113	113	113	113	114	114	120	139	183	217	267	320	368	413	451	486	528	565	595	619	643	669	691	712	743	771	812	852	914	978	1052	1124	1197	1255	1322	1379	1435	1492	1531	1593	1656	1727	1781	1849	1900	1955	2015	2071	2132	2187	2245	2317	2394	2475	2531	2599	2675	2750	2819	2901	2967	3041	3113	3179	3245	3298	3365	3429	3494	3556	3621	3677	3734	3794	3857	3922	3980	4039	4096	4155	4214	4273	4337	4397	4458	4506	4554	4600	4648	4695	4748	4795	4846	4895	4953	5002	5056	5093	5131	5174	5220	5263	5303	5334	5370	5403	5429	5471	5507	5543	5570	5598	5626	5663	5697	5721	5746	5773	5802	5824	5842	5869	5884	5910	5926	5948	5970	5997	6010	6034	6047	6071	6087	6108	6122	6145	6156	6170	6183	6187	6200	6214	6229	6240
b.1.1	0	0	0	0	0	0	2	107	108	108	109	110	111	112	133	160	197	241	291	337	378	426	470	499	522	550	579	599	623	644	667	698	719	762	812	867	924	989	1073	1147	1204	1248	1288	1322	1373	1441	1493	1555	1607	1668	1732	1790	1841	1912	1962	2030	2076	2142	2200	2276	2342	2401	2459	2528	2582	2638	2719	2777	2851	2923	2987	3058	3108	3158	3211	3267	3324	3390	3443	3513	3566	3622	3674	3743	3793	3860	3923	3980	4024	4075	4126	4169	4214	4262	4316	4361	4406	4452	4497	4552	4591	4636	4682	4721	4764	4803	4838	4878	4915	4960	4993	5030	5055	5089	5123	5148	5171	5198	5227	5250	5271	5297	5316	5349	5374	5399	5426	5440	5460	5469	5492	5510	5526	5538	5555	5575	5584	5599	5616	5631	5637	5650	5664	5675	5688	5694	5703	5708	5722	5733	5736
