3.30.390.10	0.649187	0.544727	0.769068	0.609586	0.37042	0.717784	0.592741	0.476883	0.881894	0.825663	0.472652	0.791711	0.844465	0.6755	0.389687	0.570197	0.684694	0.64147	0.743017	0.140801	0.521045	0.363839	0.645823	0.64712	0.331059	0.57857	0.318233	0.481632	0.329048
3.30.390.10	0.646725	0.538542	0.768214	0.616876	0.375533	0.716453	0.587713	0.472305	0.88324	0.83289	0.505193	0.794731	0.843134	0.68538	0.417983	0.582733	0.690055	0.642419	0.740933	0.13956	0.52561	0.363299	0.648065	0.646475	0.326147	0.579211	0.305783	0.475606	0.331995
3.30.390.10	0.647557	0.536022	0.772117	0.622471	0.398371	0.716507	0.59059	0.466372	0.891192	0.839	0.52223	0.800141	0.844792	0.685793	0.450676	0.601551	0.695145	0.643285	0.744298	0.175897	0.550818	0.388694	0.642694	0.656553	0.354396	0.578992	0.334229	0.474185	0.314125
3.30.390.10	0.656936	0.545436	0.777398	0.636648	0.424205	0.721183	0.602137	0.473583	0.892168	0.846525	0.544162	0.801674	0.844294	0.696864	0.445145	0.623673	0.704779	0.646482	0.750647	0.182117	0.560241	0.423707	0.643332	0.662383	0.387307	0.586478	0.386529	0.485771	0.322573
3.30.390.10	0.656449	0.544173	0.776587	0.638483	0.419839	0.720392	0.599007	0.471388	0.891416	0.847787	0.554072	0.800499	0.843602	0.700688	0.442954	0.622382	0.703178	0.646637	0.746654	0.213247	0.552682	0.417131	0.641834	0.657708	0.382869	0.585488	0.379475	0.478263	0.321847
3.30.390.10	0.646721	0.534748	0.769835	0.616744	0.396026	0.709753	0.582066	0.467608	0.887434	0.837163	0.506948	0.781966	0.840341	0.675446	0.421864	0.601964	0.67602	0.619116	0.733872	0.17002	0.537396	0.3606	0.637923	0.630929	0.367376	0.567246	0.294211	0.473994	0.326571
3.30.390.10	0.646326	0.535841	0.768197	0.624832	0.381536	0.712466	0.584194	0.467891	0.882273	0.842092	0.534378	0.787341	0.841074	0.693406	0.423936	0.594374	0.685564	0.633784	0.737033	0.168948	0.525046	0.373688	0.640878	0.637797	0.318078	0.571225	0.313508	0.474749	0.32242
3.30.390.10	0.649279	0.535518	0.773602	0.625428	0.408543	0.712122	0.589962	0.464293	0.89298	0.842994	0.521226	0.790398	0.841305	0.682031	0.456332	0.613158	0.687578	0.625156	0.74235	0.152375	0.552498	0.402775	0.635039	0.647619	0.360076	0.575017	0.354998	0.473866	0.315809
3.30.390.10	0.643992	0.532654	0.76739	0.617852	0.371509	0.709556	0.583102	0.464181	0.883323	0.839596	0.523044	0.786679	0.839833	0.684208	0.41791	0.582545	0.682478	0.62391	0.736384	0.096068	0.524793	0.384272	0.638977	0.635691	0.310897	0.570066	0.305752	0.47361	0.318088
3.30.390.10	0.65009	0.5438	0.769737	0.611399	0.387513	0.7178	0.59667	0.473194	0.884041	0.824575	0.462149	0.790697	0.843353	0.670789	0.421152	0.579735	0.689685	0.640984	0.744147	0.156287	0.530724	0.401688	0.643201	0.653219	0.333955	0.582522	0.369322	0.479135	0.31729
3.30.390.10	0.647973	0.538361	0.769143	0.613442	0.35617	0.714447	0.58795	0.467066	0.885844	0.831253	0.486724	0.790731	0.840056	0.677908	0.418909	0.566428	0.683355	0.634385	0.740296	0.169974	0.505749	0.377129	0.639211	0.643177	0.313018	0.575297	0.297092	0.472313	0.317741
3.30.390.10	0.647419	0.531885	0.770193	0.626461	0.404922	0.711969	0.587127	0.456401	0.88741	0.841019	0.529007	0.790073	0.841107	0.69095	0.443572	0.607643	0.69274	0.6306	0.738311	0.197974	0.545442	0.400144	0.634334	0.644795	0.346097	0.568844	0.364045	0.464904	0.300627
3.30.390.10	0.64733	0.534604	0.769613	0.616223	0.376268	0.715628	0.586	0.463176	0.885926	0.831558	0.492027	0.7967	0.842383	0.677246	0.417541	0.57684	0.690947	0.642472	0.741272	0.139412	0.521552	0.364218	0.64268	0.647919	0.32974	0.574931	0.327793	0.466811	0.315094
3.30.390.10	0.64653	0.533961	0.772271	0.623219	0.413874	0.714089	0.590218	0.463121	0.892659	0.841366	0.521517	0.796952	0.843416	0.682843	0.453826	0.624428	0.693236	0.639056	0.744331	0.216742	0.559292	0.407999	0.637729	0.65417	0.383914	0.579912	0.364833	0.466908	0.313802
3.30.390.10	0.649903	0.53553	0.771864	0.62634	0.416393	0.713522	0.588319	0.459287	0.887377	0.840514	0.52294	0.793243	0.839017	0.685388	0.43973	0.61964	0.691823	0.633521	0.741692	0.188562	0.556762	0.390806	0.634318	0.647169	0.382264	0.569935	0.364598	0.465937	0.302626
3.30.390.10	0.648706	0.533952	0.771218	0.622386	0.401951	0.711741	0.584883	0.459407	0.887273	0.838587	0.508692	0.788235	0.840001	0.682602	0.428293	0.611571	0.686043	0.627017	0.737849	0.155069	0.546252	0.390395	0.63621	0.640649	0.359933	0.563691	0.354347	0.464401	0.307699
3.30.390.10	0.646436	0.533801	0.772586	0.630684	0.41742	0.713262	0.592343	0.464796	0.893268	0.84766	0.549028	0.79603	0.843733	0.695425	0.460488	0.630862	0.696828	0.636354	0.746093	0.220742	0.565566	0.416274	0.638405	0.657135	0.370612	0.579858	0.373547	0.475682	0.316525
3.30.390.10	0.651657	0.540492	0.77343	0.616959	0.396086	0.715989	0.592479	0.468097	0.890687	0.832057	0.489131	0.791836	0.842065	0.673041	0.434333	0.600748	0.686442	0.633199	0.743128	0.138426	0.545782	0.38006	0.638699	0.649876	0.344667	0.576111	0.349235	0.473508	0.317277
