3.30.390.10	0.773655	0.649167	0.91652	0.726461	0.44144	0.855403	0.706387	0.568315
3.30.390.10	0.772703	0.643447	0.917857	0.737039	0.448684	0.856013	0.702196	0.564308
3.30.390.10	0.774352	0.640978	0.923302	0.744355	0.476375	0.856803	0.706231	0.55769
3.30.390.10	0.781461	0.648826	0.924757	0.757327	0.504614	0.857886	0.716274	0.563352
3.30.390.10	0.7812	0.647587	0.924169	0.75982	0.499625	0.857295	0.712842	0.56097
3.30.390.10	0.772956	0.639127	0.920101	0.737128	0.473328	0.848292	0.695681	0.558881
3.30.390.10	0.772703	0.640614	0.918404	0.747006	0.456138	0.851776	0.698422	0.559378
3.30.390.10	0.775715	0.6398	0.924247	0.74722	0.488099	0.850795	0.704847	0.554706
3.30.390.10	0.771063	0.637756	0.91881	0.739765	0.444815	0.849564	0.698159	0.555772
3.30.390.10	0.774376	0.647765	0.916897	0.728288	0.461598	0.855031	0.710743	0.56366
3.30.390.10	0.773637	0.642768	0.918307	0.73241	0.425244	0.853003	0.701973	0.557646
3.30.390.10	0.774172	0.636019	0.920983	0.749111	0.484198	0.85136	0.702076	0.545756
3.30.390.10	0.773455	0.638765	0.919563	0.736288	0.44958	0.85506	0.700175	0.55342
3.30.390.10	0.773781	0.639056	0.924271	0.745882	0.495333	0.854637	0.706385	0.554274
3.30.390.10	0.775794	0.639265	0.92138	0.747666	0.497051	0.851737	0.702281	0.548254
3.30.390.10	0.774762	0.63771	0.921081	0.743328	0.480058	0.850047	0.698537	0.548679
3.30.390.10	0.774173	0.639281	0.92525	0.755308	0.499903	0.854203	0.709391	0.55664
3.30.390.10	0.776585	0.644109	0.921703	0.735235	0.472019	0.85325	0.706063	0.557835
3.30.390.10	0.776353	0.645468	0.918749	0.738708	0.477263	0.849254	0.703473	0.563452
3.30.390.10	0.774095	0.637459	0.924914	0.753153	0.496111	0.854614	0.706436	0.552271
3.30.390.10	0.772708	0.640948	0.921719	0.745728	0.480541	0.85702	0.710816	0.558165
3.30.390.10	0.7737	0.64175	0.919831	0.744021	0.467092	0.851814	0.701172	0.558551
3.30.390.10	0.777855	0.645685	0.923592	0.754991	0.496439	0.855781	0.706056	0.561916
3.30.390.10	0.771876	0.636191	0.921521	0.750904	0.474536	0.852294	0.700312	0.552935
3.30.390.10	0.774007	0.637143	0.921256	0.74162	0.47526	0.852012	0.69828	0.547308
3.30.390.10	0.77468	0.643136	0.920312	0.738031	0.461156	0.853157	0.704782	0.563633
3.30.390.10	0.771572	0.63159	0.918416	0.749163	0.488204	0.848304	0.694839	0.534529
3.30.390.10	0.770335	0.627852	0.918312	0.752087	0.48258	0.848601	0.693724	0.525766
3.30.390.10	0.775333	0.640277	0.923402	0.741617	0.478075	0.854297	0.704386	0.553975
3.30.390.10	0.773833	0.644572	0.922584	0.744134	0.460003	0.852605	0.70655	0.568618
3.30.390.10	0.7731	0.642961	0.921897	0.749801	0.489355	0.857405	0.709803	0.562122
3.30.390.10	0.772733	0.635675	0.921253	0.747893	0.478385	0.852656	0.700135	0.547157
3.30.390.10	0.776106	0.647018	0.91997	0.739166	0.448689	0.855725	0.706895	0.564537
3.30.390.10	0.778772	0.647606	0.921087	0.74839	0.48426	0.857331	0.706866	0.563037
3.30.390.10	0.773055	0.640219	0.91892	0.739048	0.451836	0.852151	0.700027	0.553692
3.30.390.10	0.774267	0.641703	0.923169	0.743157	0.469077	0.85704	0.707011	0.557601
3.30.390.10	0.773756	0.643965	0.921679	0.733231	0.465789	0.850735	0.704006	0.564629
3.30.390.10	0.773569	0.637055	0.922239	0.752835	0.48498	0.852521	0.701544	0.550279
3.30.390.10	0.773104	0.640202	0.92089	0.740358	0.476291	0.853393	0.701552	0.554509
3.30.390.10	0.773328	0.634886	0.922368	0.746066	0.478271	0.851654	0.697794	0.546524
3.30.390.10	0.772552	0.637104	0.922451	0.746043	0.487325	0.851379	0.702689	0.554328
3.30.390.10	0.771268	0.643618	0.918473	0.721857	0.44862	0.851846	0.703033	0.566738
3.30.390.10	0.772178	0.643872	0.91775	0.733769	0.442789	0.855152	0.705561	0.563521
3.30.390.10	0.773003	0.639838	0.920391	0.726624	0.468772	0.852123	0.705398	0.556661
3.30.390.10	0.774033	0.642181	0.91937	0.736068	0.4699	0.852135	0.704287	0.55678
3.30.390.10	0.775767	0.639459	0.921698	0.746083	0.495315	0.848745	0.700508	0.552796
3.30.390.10	0.77412	0.641079	0.918871	0.734061	0.463779	0.849337	0.697305	0.557166
3.30.390.10	0.772675	0.635898	0.919655	0.738364	0.47004	0.851643	0.694311	0.549989
3.30.390.10	0.770104	0.63801	0.920396	0.739836	0.449927	0.854273	0.703979	0.556541
3.30.390.10	0.774372	0.639172	0.92194	0.743958	0.490339	0.849461	0.696144	0.553024
3.30.390.10	0.76979	0.637583	0.921433	0.737512	0.484357	0.851959	0.700662	0.558896
3.30.390.10	0.772184	0.638815	0.921472	0.734438	0.470248	0.856032	0.707242	0.55685
3.30.390.10	0.773708	0.639191	0.92111	0.751156	0.483369	0.855673	0.706988	0.555158
3.30.390.10	0.774374	0.642229	0.921999	0.745052	0.47424	0.855878	0.705082	0.558188
3.30.390.10	0.773634	0.645061	0.917515	0.733384	0.436582	0.853272	0.704468	0.562985
3.30.390.10	0.7726	0.642348	0.919871	0.738941	0.47905	0.852576	0.703217	0.561183
3.30.390.10	0.77299	0.643668	0.918899	0.73777	0.465505	0.852433	0.70395	0.56169
3.30.390.30	0.775332	0.632604	0.918245	0.74515	0.476475	0.845241	0.683337	0.530664
3.30.390.30	0.776278	0.632251	0.923506	0.753486	0.500646	0.849379	0.69078	0.535532
3.30.390.30	0.77339	0.633757	0.921448	0.754488	0.483732	0.849378	0.692932	0.542108
3.30.390.30	0.7768	0.635409	0.922094	0.754087	0.508863	0.848397	0.694514	0.53378
3.30.390.30	0.774202	0.63158	0.920224	0.755521	0.486561	0.847225	0.690007	0.529971
3.30.390.30	0.777035	0.639143	0.92044	0.744961	0.480578	0.852074	0.701406	0.548445
3.30.390.30	0.776282	0.633538	0.922294	0.751085	0.511899	0.844357	0.689961	0.537932
3.30.390.30	0.774904	0.624452	0.918475	0.755723	0.496577	0.847449	0.680692	0.515078
3.30.390.30	0.779968	0.63792	0.921636	0.758096	0.482068	0.851135	0.693663	0.540287
3.30.390.30	0.774387	0.636382	0.920122	0.745826	0.483223	0.849424	0.694713	0.544253
