b.1.1.1	92.116	50.646	-35.31	154.88	35.745	142.57	-12.504	-20.004	91.963	-38.254	34.647	-22.212	-19.0	-6.6295	10.052	11.066	21.788	6.4263	1.1693	-9.1468	-3.3693	-9.256	5.991	-5.2938	3.2422	4.5864	-11.68	-1.6327	5.0457	-5.7577	0.72544	949.0	419.0	430.0	393.0	1953.0	901.0	199.0	241.0	331.0	822.0	981.0	657.0	355.0	226.0	58.0	849.0	225.0	635.0	537.0	275.0	91.0	14.0	29.0	745.0	218.0	277.0	234.0	269.0	73.0	64.0	241.0	185.0	312.0	234.0	702.0	60.0	176.0	32.0	199.0	173.0	76.0	110.0
b.1.1.1	93.996	50.113	-39.863	166.89	45.912	146.45	-16.31	-21.426	99.392	-40.341	36.881	-16.935	-27.458	-6.7715	15.319	11.704	17.203	8.9791	4.8677	-5.8241	0.49961	-14.159	-5.8377	-3.1476	-3.2806	5.9318	-11.009	-1.3602	5.3535	-4.5367	3.152	937.0	463.0	457.0	435.0	1776.0	974.0	249.0	212.0	502.0	834.0	1016.0	650.0	428.0	190.0	108.0	853.0	237.0	575.0	556.0	260.0	72.0	17.0	35.0	703.0	252.0	320.0	268.0	321.0	90.0	73.0	273.0	227.0	333.0	214.0	673.0	77.0	188.0	35.0	198.0	206.0	98.0	131.0
b.1.1.1	91.564	25.431	-49.411	160.55	38.193	144.07	-10.668	-25.522	95.878	-41.954	43.333	-24.249	-23.235	6.4424	17.401	12.78	3.1736	10.857	-2.2191	2.3233	3.0602	-16.513	-1.4375	7.2496	3.0691	1.7941	-11.256	-10.007	-2.4188	-0.97698	5.7508	875.0	433.0	417.0	383.0	1694.0	868.0	224.0	213.0	330.0	932.0	888.0	609.0	418.0	151.0	73.0	799.0	240.0	475.0	536.0	239.0	79.0	17.0	28.0	633.0	255.0	308.0	214.0	288.0	82.0	66.0	277.0	230.0	286.0	185.0	605.0	65.0	168.0	43.0	170.0	183.0	79.0	104.0
b.1.1.1	90.724	48.558	-37.508	160.28	37.564	147.18	-13.974	-19.198	94.882	-39.694	44.715	-18.71	-18.753	-2.533	10.409	8.8258	18.759	5.2292	-0.19868	-6.7485	-0.55467	-9.8632	4.8331	-3.1872	2.3279	4.6131	-13.469	-2.64	5.9344	-6.4347	0.19282	965.0	434.0	439.0	408.0	2006.0	941.0	216.0	208.0	354.0	821.0	1032.0	669.0	386.0	186.0	89.0	930.0	270.0	678.0	641.0	235.0	82.0	11.0	41.0	779.0	269.0	304.0	266.0	281.0	95.0	72.0	254.0	207.0	315.0	234.0	734.0	66.0	201.0	36.0	198.0	196.0	80.0	119.0
b.1.1.1	92.389	53.22	-40.75	183.33	50.897	156.02	-15.828	-18.536	104.35	-41.28	50.193	-17.435	-21.488	-6.5693	11.043	8.0125	18.34	3.157	6.9982	-7.8679	2.6506	-7.2757	-7.1058	-3.7687	-3.222	5.0141	-12.172	-0.34934	4.1913	-4.1311	4.164	943.0	412.0	489.0	416.0	1889.0	895.0	270.0	172.0	420.0	735.0	1104.0	717.0	394.0	206.0	72.0	994.0	314.0	595.0	602.0	189.0	79.0	13.0	40.0	681.0	224.0	248.0	289.0	264.0	57.0	78.0	262.0	181.0	410.0	254.0	644.0	70.0	172.0	34.0	203.0	184.0	75.0	115.0
b.1.1.1	94.779	43.082	-44.671	170.96	50.874	150.11	-24.303	-24.936	104.59	-42.202	39.604	-20.941	-31.182	-4.4052	18.861	14.234	13.727	13.21	4.7718	-0.52697	-5.4088	-14.928	-15.909	-2.9316	-5.1608	10.438	-8.1002	-1.6445	4.2757	-0.89959	5.7874	946.0	382.0	418.0	370.0	1902.0	838.0	238.0	144.0	319.0	696.0	900.0	549.0	347.0	206.0	65.0	771.0	231.0	635.0	513.0	139.0	84.0	11.0	35.0	653.0	210.0	214.0	191.0	218.0	53.0	55.0	207.0	145.0	262.0	219.0	611.0	48.0	149.0	27.0	189.0	138.0	65.0	83.0
b.1.1.1	91.564	38.82	-37.415	150.39	31.285	136.51	-14.159	-19.11	91.744	-32.465	34.518	-9.5808	-26.85	-5.0194	13.623	8.8546	15.661	9.1142	2.5994	-6.0921	-0.45936	-15.312	-3.7992	-5.08	2.2809	6.6615	-8.8438	-1.777	4.7025	-4.0853	0.99775	774.0	343.0	348.0	318.0	1489.0	584.0	201.0	105.0	260.0	622.0	722.0	439.0	272.0	139.0	63.0	610.0	176.0	460.0	448.0	151.0	78.0	11.0	22.0	493.0	186.0	185.0	165.0	170.0	53.0	48.0	156.0	142.0	213.0	152.0	480.0	43.0	109.0	26.0	148.0	122.0	58.0	81.0
b.1.1.1	92.661	40.8	-47.586	160.14	38.382	140.8	-7.4833	-16.837	94.254	-33.182	37.376	-16.437	-13.806	-0.043251	12.797	2.3647	8.4124	1.5954	4.5058	-3.5636	4.7487	-5.746	-10.317	4.8478	-5.9812	3.1248	-11.116	-1.1747	2.6143	-0.45054	5.0321	927.0	420.0	408.0	397.0	1908.0	913.0	205.0	194.0	319.0	865.0	912.0	642.0	325.0	193.0	59.0	727.0	201.0	513.0	604.0	202.0	71.0	7.0	27.0	684.0	267.0	308.0	215.0	276.0	54.0	63.0	234.0	219.0	283.0	194.0	694.0	71.0	185.0	35.0	183.0	191.0	67.0	111.0
b.1.1.1	91.286	46.243	-34.417	153.31	31.676	138.76	-4.5621	-16.098	88.812	-35.174	35.567	-15.048	-14.862	-3.4143	9.3719	5.3822	15.735	3.1665	1.92	-5.6993	1.5016	-7.9977	2.7883	-1.2449	-1.4746	4.6547	-13.592	-2.5214	4.5656	-7.1334	2.2135	818.0	403.0	346.0	332.0	1570.0	867.0	201.0	185.0	295.0	678.0	790.0	559.0	292.0	160.0	63.0	605.0	155.0	479.0	518.0	255.0	80.0	15.0	32.0	552.0	216.0	263.0	162.0	216.0	69.0	46.0	187.0	188.0	205.0	175.0	538.0	46.0	142.0	23.0	146.0	150.0	64.0	77.0
b.1.1.1	92.661	43.641	-37.348	165.89	42.924	146.41	-13.296	-16.814	97.993	-31.802	36.254	-19.332	-17.825	-4.5477	9.4274	6.3037	13.469	4.3019	3.3779	-5.2377	-0.76723	-4.9112	-6.16	-1.9811	1.6757	3.3759	-11.826	-2.4504	7.4994	-5.0157	3.1576	913.0	400.0	432.0	376.0	1825.0	881.0	197.0	182.0	410.0	778.0	906.0	600.0	354.0	161.0	69.0	787.0	257.0	594.0	489.0	205.0	93.0	12.0	25.0	619.0	217.0	255.0	259.0	256.0	76.0	66.0	212.0	164.0	296.0	226.0	638.0	68.0	149.0	32.0	187.0	149.0	72.0	98.0
b.1.1.1	92.116	38.766	-47.929	167.36	47.802	153.49	-13.783	-21.75	108.74	-42.481	39.304	-22.441	-20.96	0.28291	10.244	8.0442	11.044	3.1584	5.9544	4.0579	3.9426	-2.0295	-11.397	-5.648	-7.3174	5.2832	-10.924	0.21634	2.9484	-0.81361	4.015	974.0	482.0	559.0	436.0	1925.0	994.0	275.0	203.0	414.0	933.0	1120.0	915.0	555.0	334.0	137.0	1137.0	460.0	675.0	659.0	295.0	89.0	14.0	34.0	742.0	263.0	320.0	390.0	314.0	76.0	146.0	343.0	301.0	500.0	307.0	749.0	86.0	222.0	66.0	208.0	203.0	94.0	130.0
b.1.1.1	90.724	42.642	-38.788	157.48	34.959	143.17	-12.08	-19.333	93.425	-37.235	36.867	-17.485	-19.703	-1.1131	11.626	8.4792	14.913	5.4074	-0.54934	-4.4583	-0.74452	-10.126	2.9875	-2.902	1.7054	3.825	-12.509	-2.4857	4.5078	-6.7668	2.5082	805.0	359.0	393.0	340.0	1504.0	747.0	223.0	156.0	319.0	630.0	799.0	490.0	348.0	186.0	97.0	842.0	250.0	511.0	387.0	182.0	82.0	17.0	20.0	572.0	197.0	217.0	228.0	242.0	59.0	50.0	197.0	132.0	255.0	205.0	525.0	56.0	134.0	24.0	148.0	140.0	67.0	89.0
b.1.1.1	94.52	36.884	-42.174	165.58	46.772	146.25	-19.915	-23.812	101.33	-38.586	36.93	-21.206	-28.702	-2.6881	14.931	13.949	13.036	11.998	-1.1039	-1.9547	-3.569	-13.514	-4.2801	-2.82	3.0364	6.0668	-9.3195	-4.8053	4.2444	-2.4485	2.7651	976.0	480.0	456.0	415.0	1932.0	951.0	254.0	205.0	481.0	865.0	1009.0	711.0	504.0	245.0	86.0	880.0	242.0	618.0	622.0	278.0	97.0	17.0	38.0	704.0	244.0	331.0	248.0	328.0	91.0	62.0	235.0	209.0	304.0	228.0	650.0	57.0	173.0	42.0	210.0	175.0	91.0	112.0
b.1.1.1	91.564	53.279	-38.816	151.47	33.796	140.23	-14.08	-22.812	94.737	-38.036	31.09	-15.828	-31.599	-10.205	21.238	14.927	23.657	16.668	2.3421	-15.057	-6.3724	-23.168	-1.0717	-4.5946	6.0143	9.5594	-11.614	-2.0603	6.6359	-5.5047	1.2723	815.0	357.0	372.0	361.0	1621.0	720.0	178.0	145.0	330.0	722.0	712.0	511.0	294.0	165.0	64.0	700.0	220.0	505.0	454.0	184.0	55.0	11.0	19.0	568.0	225.0	195.0	238.0	231.0	60.0	69.0	209.0	191.0	265.0	193.0	577.0	48.0	154.0	29.0	164.0	139.0	71.0	110.0
b.1.1.1	92.661	45.261	-25.518	164.91	43.37	146.44	-10.909	-15.8	101.33	-35.373	36.271	-15.946	-17.836	-4.7299	9.32	4.7744	12.664	2.3413	5.7379	-6.0279	1.0971	-4.5608	-6.3457	-2.8461	-1.8119	6.2586	-10.236	-0.88571	6.8739	-7.0716	1.0538	892.0	400.0	444.0	393.0	1737.0	867.0	257.0	138.0	375.0	734.0	920.0	626.0	405.0	172.0	82.0	866.0	254.0	606.0	498.0	163.0	76.0	16.0	26.0	670.0	227.0	250.0	234.0	236.0	57.0	65.0	240.0	180.0	306.0	230.0	607.0	62.0	175.0	33.0	177.0	174.0	69.0	106.0
b.1.1.1	90.724	42.164	-39.234	153.93	32.188	140.94	-9.5717	-17.635	90.413	-34.501	36.193	-16.052	-17.188	-0.98718	10.971	7.3227	13.961	5.1008	-3.5093	-1.9559	-1.1211	-9.8014	4.9846	-2.708	2.2557	3.2318	-12.916	-2.7228	3.5366	-6.4776	2.0388	812.0	374.0	365.0	322.0	1554.0	802.0	203.0	183.0	264.0	662.0	766.0	509.0	303.0	172.0	67.0	711.0	212.0	500.0	521.0	209.0	93.0	17.0	27.0	540.0	215.0	235.0	204.0	198.0	69.0	51.0	167.0	144.0	203.0	164.0	494.0	38.0	126.0	22.0	155.0	146.0	67.0	75.0
b.1.1.1	91.841	45.887	-38.687	159.41	39.104	147.46	-9.3148	-24.186	94.98	-46.248	46.584	-23.896	-23.82	-2.8503	18.1	13.313	19.429	9.5014	0.11784	-8.4145	0.095796	-15.9	-3.298	2.3091	6.2293	5.8579	-12.704	-2.9798	3.9376	-2.154	-3.3966	636.0	264.0	293.0	234.0	1067.0	487.0	123.0	70.0	180.0	481.0	516.0	376.0	191.0	114.0	25.0	511.0	161.0	362.0	243.0	107.0	72.0	5.0	15.0	328.0	85.0	126.0	93.0	112.0	25.0	34.0	136.0	92.0	162.0	116.0	334.0	34.0	77.0	15.0	101.0	61.0	32.0	37.0
b.1.1.1	91.286	-37.26	-30.116	149.57	31.491	136.22	-34.738	-25.97	95.486	-35.711	40.381	-12.414	-26.25	20.54	13.623	7.369	-12.528	4.1898	-1.6252	10.151	1.6602	-8.307	-5.7257	-5.6019	0.05315	2.4744	1.6809	-1.6618	6.3506	-3.3059	-7.442	690.0	331.0	336.0	251.0	1207.0	569.0	145.0	104.0	256.0	546.0	680.0	529.0	269.0	112.0	51.0	637.0	208.0	386.0	419.0	186.0	66.0	6.0	25.0	374.0	146.0	181.0	145.0	178.0	28.0	42.0	168.0	135.0	189.0	143.0	389.0	41.0	102.0	21.0	78.0	92.0	47.0	45.0
b.1.1.1	91.286	50.245	-30.986	151.73	30.78	137.86	-9.4977	-15.758	88.577	-33.86	39.403	-13.876	-17.181	-5.4021	9.6634	5.853	19.586	3.5492	2.5754	-9.748	0.44364	-9.0105	4.987	-1.0417	-1.9971	5.0054	-13.165	-1.2464	6.0455	-8.7724	1.944	850.0	394.0	385.0	347.0	1687.0	885.0	223.0	207.0	289.0	679.0	845.0	548.0	338.0	184.0	76.0	773.0	207.0	547.0	483.0	222.0	87.0	11.0	33.0	584.0	220.0	256.0	202.0	214.0	71.0	64.0	200.0	163.0	251.0	197.0	592.0	63.0	134.0	29.0	166.0	144.0	74.0	88.0
