2.60.40.10	91.286	63.569	-23.342	170.72	44.537	143.21	-11.066	-25.93	110.11	-57.356	35.452	-14.188	-35.468	-10.725	20.45	16.191	22.392	11.45	8.3564	-11.449	5.1535	-18.954	-13.982	-6.8881	13.799	1.7077	-12.117	1.3665	2.2663	-11.162	12.711	807.0	391.0	309.0	324.0	1552.0	850.0	153.0	218.0	342.0	761.0	641.0	513.0	231.0	101.0	74.0	527.0	145.0	406.0	496.0	296.0	95.0	17.0	18.0	486.0	176.0	230.0	157.0	220.0	78.0	25.0	173.0	196.0	184.0	150.0	567.0	44.0	117.0	25.0	177.0	138.0	65.0	73.0
2.60.40.10	91.006	-101.68	-72.868	153.69	38.605	146.63	-41.237	-44.597	105.99	-42.822	31.135	-28.958	-34.406	39.072	32.425	24.984	-32.936	13.347	-3.2835	18.076	0.22632	-15.914	-40.168	13.477	7.4747	-7.2566	-11.215	-10.005	16.652	3.1469	9.3052	875.0	414.0	493.0	441.0	1723.0	763.0	321.0	200.0	418.0	735.0	1114.0	680.0	582.0	253.0	101.0	873.0	254.0	579.0	569.0	176.0	78.0	9.0	27.0	626.0	235.0	302.0	313.0	307.0	95.0	142.0	402.0	278.0	421.0	316.0	760.0	138.0	220.0	75.0	222.0	209.0	95.0	177.0
2.60.40.10	91.564	25.431	-49.411	160.55	38.193	144.07	-10.668	-25.522	95.878	-41.954	43.333	-24.249	-23.235	6.4424	17.401	12.78	3.1736	10.857	-2.2191	2.3233	3.0602	-16.513	-1.4375	7.2496	3.0691	1.7941	-11.256	-10.007	-2.4188	-0.97698	5.7508	875.0	433.0	417.0	383.0	1694.0	868.0	224.0	213.0	330.0	932.0	888.0	609.0	418.0	151.0	73.0	799.0	240.0	475.0	536.0	239.0	79.0	17.0	28.0	633.0	255.0	308.0	214.0	288.0	82.0	66.0	277.0	230.0	286.0	185.0	605.0	65.0	168.0	43.0	170.0	183.0	79.0	104.0
2.60.40.10	88.995	17.618	-4.9526	138.55	12.815	117.86	-53.979	-32.778	83.189	-42.771	33.295	-16.832	-31.086	15.172	18.722	19.072	-7.4592	10.426	1.6009	3.3173	-11.935	-5.5998	6.4548	6.2951	-5.3416	-8.883	-12.195	-1.1818	-2.9816	-5.3567	10.202	738.0	323.0	306.0	301.0	1361.0	701.0	143.0	102.0	230.0	515.0	685.0	520.0	229.0	101.0	61.0	496.0	154.0	422.0	416.0	175.0	91.0	15.0	15.0	502.0	173.0	205.0	115.0	157.0	47.0	45.0	173.0	142.0	192.0	166.0	441.0	31.0	102.0	15.0	174.0	105.0	47.0	86.0
2.60.40.10	90.724	48.558	-37.508	160.28	37.564	147.18	-13.974	-19.198	94.882	-39.694	44.715	-18.71	-18.753	-2.533	10.409	8.8258	18.759	5.2292	-0.19868	-6.7485	-0.55467	-9.8632	4.8331	-3.1872	2.3279	4.6131	-13.469	-2.64	5.9344	-6.4347	0.19282	965.0	434.0	439.0	408.0	2006.0	941.0	216.0	208.0	354.0	821.0	1032.0	669.0	386.0	186.0	89.0	930.0	270.0	678.0	641.0	235.0	82.0	11.0	41.0	779.0	269.0	304.0	266.0	281.0	95.0	72.0	254.0	207.0	315.0	234.0	734.0	66.0	201.0	36.0	198.0	196.0	80.0	119.0
2.60.40.10	92.389	53.22	-40.75	183.33	50.897	156.02	-15.828	-18.536	104.35	-41.28	50.193	-17.435	-21.488	-6.5693	11.043	8.0125	18.34	3.157	6.9982	-7.8679	2.6506	-7.2757	-7.1058	-3.7687	-3.222	5.0141	-12.172	-0.34934	4.1913	-4.1311	4.164	943.0	412.0	489.0	416.0	1889.0	895.0	270.0	172.0	420.0	735.0	1104.0	717.0	394.0	206.0	72.0	994.0	314.0	595.0	602.0	189.0	79.0	13.0	40.0	681.0	224.0	248.0	289.0	264.0	57.0	78.0	262.0	181.0	410.0	254.0	644.0	70.0	172.0	34.0	203.0	184.0	75.0	115.0
2.60.40.10	94.779	43.082	-44.671	170.96	50.874	150.11	-24.303	-24.936	104.59	-42.202	39.604	-20.941	-31.182	-4.4052	18.861	14.234	13.727	13.21	4.7718	-0.52697	-5.4088	-14.928	-15.909	-2.9316	-5.1608	10.438	-8.1002	-1.6445	4.2757	-0.89959	5.7874	938.0	381.0	417.0	365.0	1874.0	831.0	236.0	143.0	319.0	695.0	899.0	549.0	347.0	206.0	65.0	767.0	231.0	632.0	513.0	139.0	84.0	11.0	35.0	649.0	209.0	214.0	191.0	217.0	53.0	55.0	204.0	144.0	262.0	215.0	606.0	47.0	148.0	27.0	186.0	137.0	65.0	81.0
2.60.40.10	88.995	16.926	-4.5517	140.9	14.318	118.04	-49.162	-32.484	84.978	-44.841	37.05	-17.426	-30.056	15.62	18.347	17.48	-5.6454	8.3444	4.6446	-0.74435	-11.157	-2.9266	1.1726	1.6841	-3.6589	-6.7473	-11.322	0.79808	-0.96948	-4.769	8.386	706.0	274.0	259.0	284.0	1224.0	631.0	125.0	93.0	173.0	398.0	578.0	384.0	195.0	84.0	37.0	422.0	108.0	422.0	403.0	110.0	61.0	11.0	12.0	470.0	152.0	184.0	95.0	135.0	25.0	26.0	139.0	105.0	143.0	156.0	445.0	32.0	98.0	13.0	153.0	106.0	35.0	84.0
2.60.40.10	91.564	38.82	-37.415	150.39	31.285	136.51	-14.159	-19.11	91.744	-32.465	34.518	-9.5808	-26.85	-5.0194	13.623	8.8546	15.661	9.1142	2.5994	-6.0921	-0.45936	-15.312	-3.7992	-5.08	2.2809	6.6615	-8.8438	-1.777	4.7025	-4.0853	0.99775	765.0	334.0	346.0	314.0	1469.0	578.0	192.0	100.0	252.0	601.0	717.0	434.0	268.0	139.0	62.0	607.0	176.0	459.0	435.0	146.0	77.0	11.0	22.0	486.0	182.0	178.0	164.0	168.0	50.0	48.0	148.0	132.0	213.0	152.0	473.0	41.0	109.0	26.0	147.0	121.0	58.0	80.0
2.60.40.10	88.995	-6.0743	-61.161	161.28	35.632	138.76	-49.838	-42.934	105.81	-48.915	45.521	-39.243	-36.07	25.127	31.69	28.602	-8.4578	28.628	-2.3689	15.358	-22.449	-19.977	-23.495	5.1299	4.9232	-12.694	-17.981	-1.1745	11.318	-6.0128	19.136	667.0	233.0	272.0	266.0	1189.0	454.0	107.0	83.0	159.0	411.0	547.0	325.0	150.0	101.0	27.0	500.0	92.0	310.0	302.0	65.0	57.0	3.0	18.0	428.0	115.0	106.0	123.0	124.0	44.0	33.0	124.0	80.0	159.0	134.0	399.0	35.0	95.0	17.0	131.0	82.0	37.0	57.0
