c.10	1720	529	468	651
c.10	2334	688	663	865
c.10	1270	402	345	472
c.10	1674	426	446	689
c.10	2399	748	699	887
c.10	2347	717	644	863
c.10	1445	476	463	564
c.10	1915	598	625	743
c.10	2050	516	466	831
c.10	4978	1380	1335	1826
c.10	1764	569	551	671
c.10	1204	357	364	444
c.10	2032	531	513	800
c.10	2188	642	619	794
c.10	1697	489	519	595
c.10	1725	522	512	654
c.10	1592	475	477	582
c.10	1682	498	547	647
c.10	1624	498	484	592
c.10	1630	485	514	620
c.10	4857	1525	1415	1716
c.10	3511	1131	961	1236
c.10	3153	968	867	1135
c.10	2856	911	737	1003
c.10	1968	504	476	819
c.10	1848	570	562	669
c.10	3506	1117	932	1244
c.10	2579	797	771	862
c.10	1790	514	536	642
c.10	1719	511	551	683
c.10	3247	1015	958	1200
c.10	5315	1391	1339	2100
c.10	4500	1255	1177	1804
c.10	1266	335	333	474
c.10	5740	1619	1476	2293
c.108	1587	442	539	705
c.108	2597	827	917	1084
c.108	2075	723	775	896
c.108	2630	898	909	1100
c.108	1601	505	528	680
c.108	2820	911	1039	1203
c.108	2154	684	765	955
c.108	3427	1105	1190	1388
c.108	2670	855	819	1111
c.108	2171	729	680	874
c.108	3036	893	1012	1262
c.108	4765	1394	1446	1899
c.108	3027	1001	1065	1254
c.108	2389	738	759	1000
c.108	3057	1082	1054	1231
c.108	2842	882	893	1176
c.108	3263	1015	1071	1338
c.108	1712	643	575	733
c.108	2700	885	919	1104
c.108	2551	768	845	1056
c.108	1830	588	598	777
c.108	2983	955	1075	1264
c.108	1481	470	444	689
c.108	2678	912	944	1118
c.108	2828	947	980	1169
c.108	2803	955	1055	1157
c.108	2928	855	919	1233
c.108	1221	348	344	540
c.108	2578	859	895	1092
c.108	4189	1196	1344	1708
c.108	2749	864	942	1099
c.108	2014	758	753	818
c.108	2904	976	1031	1216
c.108	2742	904	977	1123
c.108	2608	725	811	1120
c.108	2608	691	803	1119
c.108	2879	856	875	1242
c.108	2517	867	831	1086
c.108	2712	905	909	1152
c.108	2500	719	811	1071
c.108	3304	1135	1137	1327
c.108	2227	711	792	925
c.108	988	250	253	454
c.108	4919	1524	1519	2096
c.108	3428	1091	1176	1424
c.108	2790	944	1001	1126
