c.10	-3.24156201127396	-4.54460509591752	4.02585983215361	2.73268847012812	-6.26656766083281	-0.857476679064351	0.615949342174227	-2.34754653070336	-0.808435281162952	0.126813077407652	-2.00734596924595	-0.446040235418679	0.443278305473161	0.520267199915195
c.10	-2.39886947200514	-3.50767782536489	2.83127862461105	4.79421727668386	-7.58010976956583	-2.63890069204529	-0.548759536554485	-1.02478779091672	-1.58527739911588	-0.349348714118183	-1.54094677547175	-0.636902454532118	0.950177608334977	-0.394276990362831
c.10	-1.32020097781723	-5.28416492121919	3.89523579790653	2.66763372958614	-8.95033194900962	-2.15547757054081	-0.0621935502431283	-2.69750618371285	-1.25267413066363	0.332737786695134	-1.94408874932522	-1.29141502784803	1.74849079673592	0.137941437977136
c.10	-6.25895523522261	-0.0319213100281179	1.45984663643091	2.79879063189859	-1.74917150560859	-1.40472412934952	0.663685725816243	0.153512338871995	1.14963693976786	-0.358053514657605	0.0396226571998784	-0.791533899791819	0.432028626364407	0.528839325543849
c.10	-1.29283744095237	-4.12822401105972	2.75554911256919	4.10551275456151	-6.97912256188493	-1.59359685167133	-0.619459592443122	-1.82278617204146	-1.35737445122943	-0.8494280058804	-1.37831594474617	-0.159863292958836	1.38321198397248	0.17768034674413
c.10	-2.78221369660257	-4.52214566962549	3.06438072543111	3.13815587888762	-6.65279390961648	-2.02422252097527	0.184718775516173	-0.693225065045848	-1.94765064584159	-0.376518277007461	-2.00047481165275	-0.469392794694718	1.32112324776921	-0.682283026241022
c.10	1.3792712715915	-4.18044587755519	1.23600891825219	5.67846941167942	-9.42419930210025	-1.83682345368526	1.85957879650581	-1.2747906986686	-0.17755865016722	-0.522862308102852	-0.405990431161791	0.0935620202182259	-0.52346475507625	2.12192429295531
c.10	0.0503465050093933	-2.68695996119322	2.38985843262203	6.55186009521998	-6.94977305539534	-1.33375605118949	0.106209668439666	0.663175658032817	-0.464089731045768	-0.756184400326798	-1.61000868900567	-0.216505420434757	-0.0372932037209375	0.132251702570048
c.10	-9.03688770894846	-2.03308299654407	4.5703389252628	2.325498657811	-3.92284019601888	-3.00294386918691	0.856140842133216	-0.34379332916897	0.0667365941829772	-0.511610019810568	-1.23551918805236	-1.56226716331262	-0.321070677672371	0.579833330555652
c.10	-2.97432152955515	-4.08325248267068	4.28853963457034	6.38102968801572	-11.822834632549	-2.94650316125481	0.0266127633958047	1.53166443118215	0.0706837137549812	-0.961123967639169	1.36854938043208	-1.19292488696698	1.10445376315908	-0.853402828725995
c.10	0.81512277739626	-3.84781294281747	2.23164789475463	6.16461717941987	-8.98153045217882	-1.31084687858321	0.289706480783932	-1.67138076379431	-0.462080278355325	-0.169676535000342	-1.08103135466789	0.12218790172245	-0.200075682752888	1.25392903045316
c.10	-0.397727515415174	-3.74807554699274	1.4574695894579	6.83017674311391	-10.5478979835985	-3.19288322851931	1.07519524596113	-1.41154287687886	0.0616364601758539	0.0702021303042595	-0.894547243472471	-0.921380973619349	-1.52053486177481	-0.299686686005672
c.10	-6.95061391964878	-1.7224274120859	3.43732623071742	2.84634042322946	-5.66590778561746	-1.97776431610094	0.373114863454367	-1.40871217829529	0.303709671341863	-0.0696020817311507	-1.86679631938817	-1.31381103912678	-0.724431558007567	0.380907148205047
c.10	-3.03042064430076	-4.19037112635421	2.85119658409952	4.71428365378029	-6.42971668842314	-1.87533608890185	-0.0469190168403724	-2.62358314995003	-1.5263597412064	-0.0519164827273043	-2.06314079652692	-0.300231335309492	1.76050265911652	-0.434077406254394
c.10	-1.30532669290782	-3.99781315450109	1.99426291763584	8.25221363332821	-7.80091810909191	-2.08824429902216	0.617219705445876	-1.58597454462931	0.650808068882855	1.36217387626078	-0.828447970605291	-1.48799374396476	-1.07284952284804	0.597990748788785
c.10	-1.02917850859409	-3.23279296740893	1.60645407440768	4.92743415385802	-7.2574909114925	-1.74087193060313	7.63571088883419e-05	-1.93427354026553	1.02273504749936	0.0666982263070445	-0.0984842557176546	-0.0288653284532165	-0.0961650060230988	0.556318640654637
c.10	-1.05657415179919	-3.99624177958571	1.81330245835311	6.37709035851182	-8.74807944687706	-1.80959792302936	0.526348356740966	-0.701995695605397	0.610866688986366	0.847598743525445	0.0781714590789354	-0.599037114606159	-0.702889076631515	-0.105491324591413
c.10	-0.666875423661274	-1.78955497103475	0.855758587991303	7.03936636689882	-6.30612451423748	-0.305374768137088	0.692082320267133	-0.857851511475553	0.123449820299433	0.977713062803127	-1.45883426908397	0.0321839365133502	0.103720756784425	-0.0236282577466811
c.10	-0.696789424166606	-4.26002098314395	2.27545639326727	5.83029760509876	-8.81619103828095	-2.28326940707497	0.911521418302192	-1.29178840678073	0.457937468188258	0.294344462618509	-0.258144194140447	-0.98151766285387	-0.677626625897404	-0.0560596681940295
c.10	-0.799736082961007	-2.30147805397559	0.88995487389003	5.9604879312079	-7.00920591076892	-0.815687764780018	0.685055206097597	-1.055206497821	1.50019751097653	-0.0863065625323252	-1.05154074436082	-0.0805590573899875	0.156589690684294	0.332238653216333
c.10	-1.05972044433607	-5.53918310510779	3.36354321961471	4.93019680309181	-7.89890673344623	-0.529712269492562	-0.135664657783255	-1.62698518565849	-1.06796748196074	-1.39150732538723	-0.8877317430207	0.103222354951981	2.10414262955898	-0.503013093331228
c.10	-1.55360332793972	-6.83399131553277	4.2555172168897	3.15380971502859	-7.58590890345394	-1.42292485939876	0.691648109614553	-2.96659697898303	-0.518370052486004	-0.896945318463624	-0.809760687251063	-1.32617388327327	0.607092560438859	0.781030407962355
c.10	-2.2773024128084	-5.39480204043872	3.93499157833721	4.33072562950031	-8.78931210852235	-1.23958061561638	-0.533612368941792	-2.2019857369268	-0.490445765521534	-0.573824988884131	-1.82174278927399	-0.631743206587502	1.63248594420706	-0.0223938665545054
c.10	-2.62880234659605	-6.63680420365999	4.63360436464693	2.26267506300837	-8.06335227811546	-1.55880794487788	-0.107838977312875	-2.08753792183288	-0.861161143515721	-0.710279992831825	-1.34433184490646	-0.24065373993836	0.851287913632093	0.14448669662566
c.10	-8.22385889996914	-1.38419753353495	2.8846984898613	1.61638872581493	-3.37185280449923	-2.97237078611326	1.55766360234834	-0.374786761979404	0.201180463992616	-0.169060331434739	-2.01462292005327	-0.381280201113881	1.29100144276758	0.0702085146748356
c.10	-1.28690271938862	-4.83723974518597	2.31807006655623	5.04592251558283	-5.99436853114615	-0.347415341435747	0.82731449390311	-3.78664944955899	-0.640550532198024	0.541855964461891	-3.70123863726271	-0.454832829421195	0.4540974285264	0.440801412840508
c.10	-1.98330722112234	-6.68254207595112	4.48330136797441	3.64443541285001	-10.2654906919803	-2.11603761860533	0.566918885566739	-1.1735680017779	0.120111602897417	-0.15717629253165	-1.18105655174655	-0.815892267445645	0.812123993481753	-0.098741830807301
c.10	-0.154809248487507	-6.03854810041835	2.79575896121155	7.47716251841626	-9.97865528076302	-1.40616856080691	0.276260940735964	-3.37110443509675	0.398102341237631	-0.230141472172407	-2.41570837766492	-0.929509529370789	0.572635415340767	0.278049930726923
c.10	-1.35918200829574	-4.04326885470469	1.9883025086593	7.99121195334176	-8.77893679393138	-1.79703202825677	1.00099164773199	-1.45363237484142	0.227787274871973	0.973906213342226	-0.646633720700628	-1.14983424025818	-1.37221470561784	-0.114314465282119
c.10	-0.214463824552706	-1.35813499046747	1.06540807289612	6.04356534612853	-6.72061755294654	-0.930283175556929	0.00851778514924637	-0.242673899551658	0.375784475102989	-0.477415768238999	-0.40109374642649	-0.227099677197487	-0.7366608162771	0.359410320362737
