2.30.110	2049	675	649	846	
2.30.110	1889	569	607	807	
2.30.110	1738	612	614	711	
2.30.110	1429	510	504	563	
2.30.110	2066	691	667	847	
2.30.110	797	249	250	374	
2.30.110	1304	492	456	514	
2.30.110	2004	689	624	825	
2.30.110	1931	622	608	809	
2.30.110	1538	560	508	601	
2.30.110	1266	474	397	549	
2.30.110	1377	454	474	536	
2.30.110	1424	454	472	584	
2.30.110	1368	533	482	581	
2.30.110	1288	479	416	520	
2.30.110	1564	570	546	670	
2.30.110	1020	319	341	397	
2.30.110	1194	429	414	473	
2.30.110	1364	430	413	555	
2.30.110	1139	406	333	480	
2.30.110	1031	392	367	426	
2.30.110	1043	386	349	439	
2.30.110	1360	500	492	579	
2.30.110	1854	625	617	790	
2.30.110	1264	452	391	525	
2.30.110	1335	404	458	523	
2.30.110	1224	470	412	494	
2.30.110	1662	573	544	726	
2.30.110	1620	560	476	663	
2.30.110	1289	569	549	525	
2.30.110	1269	476	440	508	
2.30.110	1320	478	470	537	
2.30.110	1459	471	484	616	
2.30.110	1516	612	542	629	
2.30.110	1562	591	539	624	
2.30.110	939	358	357	389	
2.30.110	1099	374	350	482	
2.30.110	1504	518	548	667	
2.30.110	1090	433	406	453	
2.30.110	1254	470	470	543	
2.30.110	1597	595	611	665	
2.30.110	1500	597	528	598	
2.30.110	1033	391	395	418	
2.30.110	1379	508	438	578	
2.30.110	857	333	275	349	
2.30.110	1458	568	472	578	
2.30.29	1185	409	340	532	
2.30.29	964	296	284	415	
2.30.29	809	285	210	331	
2.30.29	1493	517	531	597	
2.30.29	862	370	332	405	
2.30.29	1075	402	327	434	
2.30.29	1092	382	390	442	
2.30.29	988	404	326	418	
2.30.29	936	423	330	372	
2.30.29	973	335	391	392	
2.30.29	970	371	309	415	
2.30.29	1004	442	329	423	
2.30.29	1001	346	304	430	
2.30.29	1123	436	388	446	
2.30.29	853	278	256	335	
2.30.29	853	344	265	366	
2.30.29	945	294	271	368	
2.30.29	820	287	275	330	
2.30.29	1135	439	378	495	
2.30.29	855	273	260	348	
2.30.29	918	308	283	372	
2.30.29	1567	506	431	639	
2.30.29	1112	457	366	482	
2.30.29	1199	375	492	447	
2.30.29	1508	515	393	628	
2.30.29	1030	348	301	437	
2.30.29	836	267	245	333	
2.30.29	944	355	275	387	
2.30.29	1305	451	417	565	
2.30.29	942	351	307	424	
2.30.29	913	343	269	371	
2.30.29	979	333	314	399	
2.30.29	900	302	288	384	
2.30.29	714	208	234	280	
2.30.29	1014	342	260	395	
2.30.29	990	379	331	408	
2.30.29	949	364	323	398	
2.30.29	957	352	326	396	
2.30.29	959	378	340	404	
2.30.29	1137	424	356	499	
2.30.29	940	363	345	394	
2.30.29	825	281	288	360	
2.30.29	912	289	279	353	
2.30.29	1038	323	343	391	
2.30.29	873	306	273	358	
2.30.29	1563	515	437	618	
2.30.29	1315	445	430	555	
2.30.29	1042	432	380	434	
2.30.29	933	315	273	361	
2.30.29	965	375	284	364	
2.30.29	1265	415	340	537	
2.30.29	1232	393	376	515	
2.30.29	915	321	285	370	
2.30.29	1113	424	350	441	
2.30.29	792	285	275	332	
2.30.29	889	318	300	356	
2.30.29	791	229	230	322	
2.30.29	856	299	266	320	
2.30.29	854	275	232	338	
2.30.29	891	313	281	346	
2.30.29	874	281	261	337	
2.30.29	1292	441	452	518	
2.30.29	1043	431	351	435	
2.30.29	1048	368	311	433	
