2.30.110	0.663133	0.550311	0.781466	0.648694	0.44027	0.722845	0.601255	0.472622	0.89444	0.856003	0.56777	0.803319	0.842124	0.708182	0.461686	0.642269	0.706079	0.647969	0.746325	0.231269	0.570975	0.427439	0.635566	0.657629	0.412209	0.576332	0.396696	0.471617	0.322532	
2.30.110	0.662914	0.552797	0.780167	0.643104	0.423596	0.724159	0.599646	0.476828	0.891979	0.849586	0.557078	0.80327	0.843726	0.706155	0.44796	0.620392	0.702918	0.652417	0.744127	0.217917	0.561148	0.405657	0.642035	0.653269	0.383506	0.576985	0.376896	0.472889	0.323031	
2.30.110	0.658412	0.540926	0.779211	0.643102	0.437172	0.717147	0.587344	0.454068	0.897605	0.854536	0.557052	0.804711	0.839526	0.701366	0.467237	0.637604	0.698395	0.643801	0.737222	0.242495	0.573075	0.410434	0.62656	0.641583	0.405194	0.557526	0.375905	0.439186	0.29042	
2.30.110	0.657752	0.534122	0.778642	0.640256	0.430493	0.711274	0.579491	0.441046	0.895495	0.853778	0.55938	0.794789	0.834175	0.690195	0.450424	0.633956	0.687669	0.626798	0.726978	0.233763	0.562747	0.395538	0.613035	0.630548	0.387425	0.540456	0.349317	0.434485	0.267949	
2.30.110	0.663961	0.550078	0.782082	0.647027	0.432232	0.723661	0.599596	0.472589	0.895301	0.854394	0.56312	0.805735	0.843148	0.706524	0.469806	0.631583	0.705055	0.650976	0.744685	0.22092	0.567354	0.422726	0.639349	0.655643	0.398335	0.577788	0.372356	0.474555	0.320755	
2.30.110	0.649522	0.537077	0.76357	0.626047	0.391236	0.708951	0.583945	0.460459	0.869926	0.83798	0.555393	0.777181	0.822664	0.691358	0.40042	0.605509	0.677286	0.620542	0.724231	0.199105	0.526856	0.384984	0.621594	0.630464	0.334273	0.5615	0.340827	0.463775	0.305133	
2.30.110	0.655437	0.530136	0.77587	0.642035	0.423113	0.709858	0.577813	0.434013	0.892081	0.854033	0.566677	0.79787	0.829581	0.699997	0.464601	0.628889	0.689295	0.628527	0.727212	0.203584	0.559173	0.408559	0.605556	0.629811	0.373093	0.541391	0.353093	0.42484	0.266207	
2.30.110	0.663469	0.549672	0.780757	0.646207	0.415851	0.725991	0.601129	0.469995	0.892917	0.851207	0.557328	0.808463	0.843758	0.709345	0.454442	0.610456	0.711182	0.658931	0.747445	0.131713	0.552878	0.41006	0.642913	0.660608	0.36548	0.579207	0.381646	0.470778	0.313328	
2.30.110	0.663567	0.551427	0.781124	0.643861	0.420419	0.72382	0.602054	0.473399	0.892169	0.851606	0.554618	0.803278	0.843433	0.703731	0.459118	0.618896	0.705597	0.649208	0.746667	0.13252	0.556741	0.422877	0.640209	0.659319	0.37321	0.577741	0.387033	0.475981	0.318751	
2.30.110	0.660513	0.537437	0.779546	0.644095	0.427211	0.714626	0.582208	0.440156	0.8952	0.853302	0.553395	0.796039	0.83448	0.699916	0.443637	0.628471	0.691777	0.634346	0.730774	0.232817	0.55854	0.403399	0.612574	0.632478	0.370037	0.540181	0.372061	0.429259	0.259558	
2.30.110	0.65093	0.53567	0.772403	0.634894	0.413221	0.714409	0.588931	0.456325	0.88777	0.8477	0.551532	0.795817	0.838925	0.697284	0.43499	0.622967	0.699172	0.639105	0.737089	0.203565	0.5488	0.411905	0.631118	0.651642	0.378144	0.564344	0.360669	0.461286	0.29683	
2.30.110	0.656845	0.533228	0.776324	0.64179	0.428368	0.710876	0.584515	0.430516	0.891678	0.852249	0.566935	0.793693	0.832797	0.700676	0.439559	0.631529	0.69185	0.626788	0.732802	0.195323	0.555471	0.414838	0.601648	0.637833	0.387184	0.543342	0.393974	0.424474	0.217579	
2.30.110	0.656472	0.538838	0.776582	0.639213	0.425417	0.714313	0.58502	0.453793	0.892038	0.851097	0.562841	0.791136	0.8369	0.698862	0.445495	0.633463	0.688415	0.633934	0.732077	0.275533	0.55569	0.399037	0.624138	0.634028	0.392769	0.558257	0.347651	0.444177	0.284767	
2.30.110	0.657852	0.538569	0.776166	0.639409	0.424434	0.715669	0.589288	0.453536	0.890741	0.849656	0.553944	0.795382	0.835239	0.695923	0.448209	0.62475	0.695719	0.636033	0.735804	0.216981	0.553335	0.412415	0.625586	0.643962	0.377791	0.56431	0.360599	0.454719	0.295785	
2.30.110	0.652847	0.531161	0.772694	0.645967	0.415228	0.712821	0.58541	0.443248	0.886669	0.855512	0.585151	0.794138	0.831458	0.707578	0.445512	0.627378	0.701991	0.634375	0.731775	0.229934	0.54942	0.413941	0.619751	0.642657	0.350425	0.55768	0.381119	0.443248	0.273307	
2.30.110	0.666948	0.549917	0.780854	0.640353	0.426655	0.721162	0.594474	0.46548	0.890921	0.845868	0.542965	0.794629	0.83655	0.691733	0.44637	0.622647	0.692412	0.639223	0.737247	0.22297	0.556223	0.397137	0.629985	0.639877	0.365897	0.569895	0.368092	0.460912	0.311668	
2.30.110	0.648079	0.522367	0.769407	0.633233	0.406923	0.709105	0.569745	0.432437	0.88345	0.846251	0.549635	0.792016	0.831434	0.69897	0.44008	0.612881	0.685596	0.632367	0.721425	0.200919	0.548667	0.379033	0.618813	0.626387	0.349673	0.539438	0.344778	0.428025	0.252209	
2.30.110	0.654938	0.529574	0.775007	0.64199	0.419691	0.70799	0.575418	0.436762	0.888478	0.855743	0.567162	0.787392	0.829823	0.69696	0.450997	0.628536	0.684841	0.616886	0.720424	0.188858	0.550832	0.38959	0.608477	0.626622	0.374472	0.540938	0.353342	0.426571	0.273163	
