2.30.110	205	0.0536585	0.102439	0.0439024	0.0682927	0.00487805	0.0292683	0.0926829	0.0439024	0.0195122	0.0585366	0.0731707	0.0634146	0	0.0585366	0.0585366	0.0585366	0.0682927	0.0341463	0.0195122	0.0487805	
2.30.110	199	0.0603015	0.0904523	0.0201005	0.0452261	0.00502513	0.0653266	0.0753769	0.0653266	0.0351759	0.040201	0.110553	0.0552764	0	0.0502513	0.0502513	0.0653266	0.0301508	0.0301508	0.0251256	0.0603015	
2.30.110	192	0.09375	0.0572917	0.0364583	0.0520833	0.00520833	0.00520833	0.0885417	0.0625	0.0520833	0.0572917	0.0520833	0.0208333	0.0364583	0.0416667	0.0729167	0.0729167	0.0572917	0.0104167	0	0.125	
2.30.110	161	0.0745342	0.0248447	0.0310559	0.0434783	0.0186335	0.0248447	0.0931677	0.0807453	0.0248447	0.0372671	0.0621118	0.0931677	0.0186335	0.0559006	0.0248447	0.0496894	0.0807453	0	0.0372671	0.124224	
2.30.110	213	0.0516432	0.0704225	0.028169	0.0469484	0.0187793	0.0516432	0.103286	0.0704225	0.0234742	0.0187793	0.0892019	0.0610329	0.0187793	0.056338	0.0751174	0.0610329	0.0375587	0.0234742	0.0328638	0.0610329	
2.30.110	105	0.0857143	0.0666667	0.0190476	0.0666667	0	0.0190476	0.104762	0.0761905	0.0190476	0.047619	0.0761905	0.0285714	0	0.0285714	0.0380952	0.0666667	0.0761905	0.0285714	0.0285714	0.104762	
2.30.110	152	0.0789474	0.0131579	0.0460526	0.0526316	0.00657895	0.0789474	0.0592105	0.0723684	0.0197368	0.0592105	0.105263	0.0789474	0	0.0526316	0.0263158	0.0526316	0.0526316	0	0.0131579	0.0986842	
2.30.110	204	0.102941	0.122549	0.0245098	0.0392157	0.00980392	0.0441176	0.102941	0.0735294	0.0245098	0.0343137	0.102941	0.00980392	0.00980392	0.0245098	0.0784314	0.0490196	0.0441176	0.0294118	0.0294118	0.0441176	
2.30.110	202	0.0940594	0.108911	0.0346535	0.0445545	0.0049505	0.0643564	0.0742574	0.0643564	0.0247525	0.029703	0.108911	0.0148515	0.0148515	0.019802	0.0693069	0.0742574	0.039604	0.029703	0.0247525	0.0594059	
2.30.110	178	0.0786517	0.0617978	0.011236	0.0337079	0.00561798	0.0168539	0.0730337	0.123596	0.0505618	0.011236	0.11236	0.0393258	0.00561798	0.0617978	0.0842697	0.0449438	0.0280899	0.0168539	0.0505618	0.0898876	
2.30.110	135	0.0814815	0.0592593	0.0518519	0.0518519	0.00740741	0.0740741	0.0666667	0.0666667	0.00740741	0.111111	0.0592593	0.037037	0	0.0888889	0.0296296	0.0518519	0.0444444	0.00740741	0.0296296	0.0740741	
2.30.110	160	0.06875	0.01875	0.04375	0.0625	0.00625	0.0625	0.05	0.125	0.01875	0.05	0.05625	0.0875	0	0.01875	0.025	0.08125	0.05	0.01875	0.03125	0.0875	
2.30.110	150	0.133333	0.0866667	0.0133333	0.04	0.0133333	0.04	0.0866667	0.06	0.04	0.04	0.106667	0.0266667	0.00666667	0.0466667	0.0533333	0.0466667	0.02	0.0266667	0.04	0.0733333	
2.30.110	159	0.0377358	0.0503145	0.0503145	0.0628931	0.0251572	0.0440252	0.0754717	0.0691824	0.0314465	0.0691824	0.0628931	0.0628931	0	0.0440252	0.0314465	0.0566038	0.0377358	0.00628931	0.0503145	0.081761	
2.30.110	135	0.0666667	0.00740741	0.0222222	0.0444444	0.0148148	0.0296296	0.0888889	0.0740741	0.0222222	0.0518519	0.0888889	0.103704	0	0.0444444	0.0518519	0.0518519	0.0814815	0.0296296	0.0222222	0.0740741	
2.30.110	193	0.0569948	0.0414508	0.0414508	0.0569948	0.00518135	0.0103627	0.0673575	0.0725389	0.015544	0.108808	0.0829016	0.0725389	0	0.0414508	0.0466321	0.0829016	0.0569948	0.0103627	0.0466321	0.0569948	
2.30.110	111	0.045045	0.0720721	0.027027	0.0720721	0.018018	0.045045	0.0990991	0.0540541	0.0810811	0.0630631	0.0810811	0.027027	0	0.045045	0.0540541	0.0630631	0.036036	0.00900901	0.027027	0.0720721	
2.30.110	138	0.0797101	0.0362319	0.0289855	0.0507246	0	0.0507246	0.0797101	0.0724638	0.0652174	0.0724638	0.057971	0.0362319	0	0.057971	0.0289855	0.0289855	0.0652174	0	0.0724638	0.0724638	
2.30.110	141	0.035461	0.035461	0.070922	0.070922	0.0212766	0	0.0780142	0.0638298	0.0212766	0.0851064	0.0992908	0.0921986	0	0.0425532	0.0212766	0.0425532	0.0638298	0.0212766	0.0496454	0.0425532	
2.30.110	135	0.0814815	0.0740741	0.0148148	0.0518519	0.0148148	0.037037	0.0666667	0.0740741	0.0444444	0.0296296	0.0888889	0.0518519	0	0.0222222	0.0444444	0.0666667	0.0296296	0.037037	0.0444444	0.103704	
2.30.110	122	0.106557	0.0163934	0.0819672	0.057377	0	0.0245902	0.0819672	0.0491803	0.0245902	0.0163934	0.0983607	0.0983607	0	0.0327869	0.0409836	0.0327869	0.0655738	0	0.0327869	0.122951	
2.30.110	126	0.0714286	0.0396825	0.047619	0.031746	0.031746	0.0238095	0.103175	0.0555556	0.0238095	0.0952381	0.0555556	0.0714286	0	0.047619	0.047619	0.0555556	0.0634921	0.00793651	0.0396825	0.0555556	
2.30.110	140	0.0214286	0.0285714	0.0428571	0.0714286	0	0.0642857	0.0714286	0.0428571	0.0357143	0.0571429	0.0714286	0.0714286	0	0.05	0.0428571	0.107143	0.0785714	0.0285714	0.0357143	0.0571429	
2.30.110	193	0.0880829	0.0880829	0.0466321	0.0621762	0.0103627	0.0829016	0.0569948	0.0414508	0.0259067	0.0466321	0.103627	0.015544	0	0.0414508	0.0932642	0.0569948	0.0362694	0.0362694	0.0259067	0.0310881	
2.30.110	143	0.0909091	0.104895	0.020979	0.0699301	0	0.020979	0.0699301	0.104895	0	0.020979	0.125874	0.013986	0	0.027972	0.0699301	0.048951	0.0909091	0.020979	0.027972	0.0629371	
2.30.110	143	0.048951	0.041958	0.0629371	0.034965	0.020979	0.034965	0.0979021	0.0839161	0.034965	0.041958	0.0769231	0.0909091	0	0.0699301	0.027972	0.041958	0.041958	0.00699301	0.041958	0.0699301	
2.30.110	133	0.0601504	0.0451128	0.0601504	0.0451128	0.0150376	0.0075188	0.0977444	0.0601504	0.0150376	0.075188	0.0902256	0.0526316	0.0075188	0.0827068	0.0526316	0.075188	0.0300752	0.0150376	0.0150376	0.0977444	
2.30.110	183	0.0655738	0.0437158	0.0546448	0.0327869	0.010929	0.0765027	0.0765027	0.0437158	0.0546448	0.0710383	0.0819672	0.0601093	0	0.0327869	0.0491803	0.0546448	0.0327869	0.0163934	0.0437158	0.0601093	
2.30.110	175	0.125714	0.08	0.0171429	0.0628571	0.00571429	0.0342857	0.0285714	0.0571429	0.0571429	0.0571429	0.0971429	0.0285714	0	0.0228571	0.0971429	0.0342857	0.0914286	0.0228571	0.0114286	0.0571429	
2.30.110	147	0.0680272	0.0748299	0.0340136	0.0884354	0.00680272	0.0136054	0.0748299	0.0612245	0.0272109	0.0204082	0.108844	0.0340136	0.0340136	0.0544218	0.0136054	0.0408163	0.0884354	0.00680272	0.0340136	0.115646	
2.30.110	147	0.108844	0.0408163	0	0.0816327	0.00680272	0.0612245	0.0544218	0.0204082	0.0272109	0.0680272	0.108844	0.0612245	0	0.0408163	0.0340136	0.0544218	0.0884354	0.0204082	0.0408163	0.0680272	
2.30.110	151	0.0927152	0.0529801	0.0529801	0.0331126	0	0.0331126	0.0662252	0.0927152	0.0331126	0.0463576	0.0662252	0.0264901	0	0.0596026	0.0463576	0.0662252	0.0662252	0.0198675	0.0331126	0.0860927	
2.30.110	160	0.10625	0.0375	0	0.11875	0.00625	0.0375	0.06875	0.11875	0.01875	0.04375	0.08125	0.03125	0	0.05625	0.05	0.04375	0.075	0.025	0.0125	0.04375	
2.30.110	156	0.0897436	0.0320513	0.0641026	0.0384615	0.025641	0.0448718	0.0512821	0.0320513	0.0448718	0.0641026	0.0769231	0.0320513	0	0.0384615	0.025641	0.108974	0.0897436	0.00641026	0.0192308	0.0961538	
2.30.110	164	0.0670732	0.0365854	0.0182927	0.0426829	0.00609756	0	0.0670732	0.0731707	0.0243902	0.054878	0.0670732	0.097561	0	0.0487805	0.0487805	0.0670732	0.0609756	0.0182927	0.0487805	0.128049	
2.30.110	113	0.0530973	0.0442478	0.0265487	0.0353982	0.00884956	0.0530973	0.0530973	0.0442478	0.0353982	0.079646	0.0973451	0.0265487	0.0530973	0.0707965	0.0619469	0.0884956	0.0884956	0.00884956	0.00884956	0.0619469	
2.30.110	132	0.0757576	0.00757576	0.0530303	0.106061	0.00757576	0.0378788	0.0530303	0.0530303	0.0227273	0.0909091	0.0530303	0.106061	0	0.030303	0.030303	0.0757576	0.0530303	0.030303	0.0227273	0.0757576	
2.30.110	204	0.0833333	0.0882353	0.0245098	0.0539216	0	0.0441176	0.0833333	0.0735294	0.0392157	0.0343137	0.0980392	0.0147059	0.00490196	0.0294118	0.0637255	0.0784314	0.0539216	0.0294118	0.0392157	0.0637255	
2.30.110	122	0.106557	0.0737705	0.0491803	0.0327869	0	0.0245902	0.057377	0.114754	0.0163934	0.0409836	0.0819672	0.0409836	0.0245902	0.0491803	0.0409836	0.0327869	0.0737705	0.0163934	0.00819672	0.114754	
2.30.110	142	0.0704225	0.0140845	0.056338	0.0704225	0	0.0704225	0.0352113	0.0422535	0.00704225	0.0492958	0.105634	0.0633803	0	0.0422535	0.0492958	0.056338	0.0985915	0.0140845	0.0422535	0.105634	
2.30.110	179	0.100559	0.0558659	0.0502793	0.027933	0.0111732	0.00558659	0.106145	0.0670391	0.027933	0.0837989	0.0726257	0.0614525	0	0.0223464	0.0558659	0.0726257	0.0446927	0	0.0335196	0.0949721	
2.30.110	166	0.13253	0.0542169	0.0301205	0.0361446	0.0180723	0.0361446	0.0722892	0.0722892	0.0481928	0.0662651	0.10241	0.0240964	0.0060241	0.0361446	0.0240964	0.0722892	0.060241	0.0060241	0.0240964	0.0783133	
2.30.110	127	0.0472441	0.0866142	0.0393701	0.102362	0	0.00787402	0.0551181	0.0393701	0.015748	0.0314961	0.110236	0.0393701	0	0.0629921	0.0393701	0.0944882	0.0472441	0.015748	0.0314961	0.133858	
2.30.110	151	0.125828	0.0993377	0.0264901	0.0596026	0	0.00662252	0.0331126	0.0662252	0.013245	0.0596026	0.112583	0.0198675	0	0.0331126	0.0927152	0.0331126	0.10596	0	0.0397351	0.0662252	
2.30.110	125	0.072	0.072	0.056	0.072	0	0.016	0.104	0.048	0.008	0.08	0.088	0.048	0	0.032	0.04	0.032	0.048	0.016	0.032	0.12	
2.30.110	164	0.134146	0.054878	0.0365854	0.0426829	0.0365854	0.0243902	0.0365854	0.0670732	0.0182927	0.054878	0.054878	0.0243902	0.0121951	0.0487805	0.0426829	0.0853659	0.0792683	0.0121951	0.0243902	0.109756	
2.30.29	129	0.0930233	0.0620155	0.0310078	0.0620155	0.00775194	0.0775194	0.0542636	0.0310078	0.0155039	0.100775	0.0930233	0.0465116	0	0.0387597	0.0155039	0.0620155	0.0542636	0	0.0310078	0.0620155	
2.30.29	130	0.0615385	0.0461538	0.0769231	0.0538462	0.0307692	0.0384615	0.1	0.0615385	0.0307692	0.0846154	0.0692308	0.0923077	0.0384615	0.0538462	0.0153846	0.0538462	0.0307692	0.0153846	0.0230769	0.0230769	
2.30.29	119	0.0252101	0.0840336	0.0252101	0.0336134	0.0252101	0.092437	0.092437	0.0672269	0.0168067	0.0420168	0.10084	0.092437	0.0504202	0.0336134	0.0504202	0.0504202	0.0252101	0.0252101	0.0336134	0.0336134	
2.30.29	160	0.025	0.05625	0.0375	0.03125	0.0375	0.0625	0.08125	0.0375	0.01875	0.075	0.08125	0.09375	0.0125	0.05	0.0625	0.0625	0.0375	0.0125	0.05625	0.06875	
2.30.29	106	0.0943396	0.0283019	0.0660377	0.0471698	0.0188679	0.0283019	0.0943396	0.0377358	0.0471698	0.0471698	0.0566038	0.113208	0.0283019	0.0377358	0.0188679	0.0943396	0.00943396	0.0283019	0.0471698	0.0566038	
2.30.29	128	0.0625	0.046875	0.078125	0.0546875	0.03125	0.0390625	0.09375	0.0625	0.03125	0.0859375	0.0703125	0.09375	0	0.0546875	0.015625	0.0546875	0.03125	0.015625	0.0234375	0.0234375	
2.30.29	135	0.0666667	0.111111	0.00740741	0.0592593	0.0666667	0.037037	0.0814815	0.0814815	0.037037	0.0222222	0.0740741	0.037037	0.0148148	0.0444444	0.0148148	0.0740741	0.037037	0.0148148	0.0148148	0.103704	
2.30.29	110	0.0727273	0.0454545	0.0545455	0.0363636	0	0.0454545	0.0454545	0.0454545	0.0363636	0.0636364	0.0272727	0.0818182	0	0.0818182	0.0363636	0.109091	0.1	0.0181818	0.0363636	0.0545455	
