a.102	0	0	0	0	0	0	0	293	293	293	293	294	294	299	346	494	654	909	1081	1244	1361	1430	1488	1545	1606	1687	1788	1853	1924	2004	2087	2200	2330	2494	2695	2919	3138	3329	3540	3759	3943	4156	4320	4534	4732	4929	5115	5281	5470	5702	5903	6121	6351	6618	6874	7178	7449	7752	8029	8324	8610	8887	9198	9479	9765	10052	10340	10632	10940	11237	11528	11799	12100	12351	12655	12950	13269	13583	13869	14187	14520	14843	15171	15517	15866	16203	16524	16861	17196	17516	17840	18175	18506	18844	19167	19488	19831	20136	20470	20804	21139	21496	21846	22201	22539	22861	23237	23612	23981	24312	24650	24979	25313	25645	25945	26241	26581	26898	27196	27531	27821	28127	28452	28787	29101	29424	29729	30040	30335	30658	30962	31254	31523	31802	32117	32423	32676	32958	33232	33507	33767	34040	34290	34530	34754	35014	35238	35471	35715	35972	36182
a.102	0	0	0	0	0	0	0	309	309	309	309	309	309	312	351	525	716	949	1130	1255	1370	1430	1479	1533	1583	1661	1760	1827	1896	1980	2069	2187	2339	2497	2663	2871	3061	3244	3445	3642	3809	3977	4150	4330	4520	4714	4887	5075	5247	5461	5656	5857	6077	6330	6560	6814	7094	7337	7544	7769	8067	8329	8640	8915	9160	9408	9652	9936	10190	10448	10710	10968	11231	11500	11749	12013	12275	12554	12825	13145	13451	13704	14039	14351	14630	14934	15250	15543	15839	16160	16444	16736	17042	17365	17674	17978	18272	18564	18874	19227	19534	19825	20158	20466	20765	21090	21436	21763	22066	22389	22735	23052	23382	23684	24011	24300	24624	24940	25259	25559	25910	26231	26530	26862	27167	27473	27793	28115	28432	28743	29039	29348	29650	29990	30293	30580	30850	31161	31444	31759	32068	32365	32676	32914	33179	33452	33746	34035	34316	34614	34879
a.102	0	0	0	0	0	0	0	440	440	440	440	440	440	449	521	685	929	1289	1569	1793	1984	2142	2242	2341	2443	2560	2698	2833	2934	3075	3225	3407	3643	3887	4156	4478	4831	5171	5460	5793	6098	6390	6679	6974	7287	7616	7917	8247	8586	8952	9312	9712	10097	10474	10883	11323	11744	12208	12689	13159	13606	14052	14511	14979	15474	15921	16392	16913	17424	17932	18473	18989	19479	20020	20560	21119	21654	22215	22759	23341	23930	24507	25071	25621	26231	26865	27461	28059	28726	29330	29900	30527	31141	31775	32357	32987	33644	34295	34949	35608	36262	36927	37569	38245	38901	39561	40221	40895	41511	42188	42853	43556	44236	44915	45603	46283	46966	47601	48241	48894	49568	50214	50860	51555	52204	52914	53573	54248	54911	55617	56252	56911	57574	58179	58832	59515	60123	60766	61361	61985	62617	63250	63904	64529	65147	65734	66356	66933	67544	68169	68774
a.102	0	0	0	0	0	0	0	508	508	508	508	508	508	527	623	854	1094	1490	1808	2086	2326	2483	2621	2722	2836	2988	3158	3282	3416	3579	3762	3953	4211	4511	4829	5256	5630	6002	6368	6745	7062	7410	7762	8103	8468	8860	9237	9597	9948	10366	10792	11209	11611	12131	12626	13141	13636	14167	14653	15200	15755	16308	16870	17461	18016	18587	19163	19747	20313	20912	21538	22162	22769	23348	24010	24632	25243	25868	26566	27263	27919	28640	29306	30018	30725	31428	32132	32856	33546	34327	35050	35810	36517	37261	38055	38802	39550	40328	41093	41888	42704	43435	44234	45040	45821	46633	47412	48292	49178	50008	50846	51684	52485	53317	54138	54923	55731	56581	57462	58302	59134	59956	60809	61643	62540	63327	64251	65162	65979	66898	67750	68620	69460	70256	71078	71894	72767	73633	74466	75341	76130	76959	77835	78638	79482	80327	81125	82019	82809	83601	84426
a.102	0	0	0	0	0	0	0	370	370	370	370	370	370	378	449	609	833	1146	1366	1513	1639	1725	1791	1860	1940	2043	2156	2237	2333	2431	2532	2663	2834	2998	3238	3511	3762	3989	4214	4458	4666	4866	5094	5352	5581	5777	6023	6241	6471	6730	6988	7247	7558	7854	8188	8506	8810	9142	9451	9763	10125	10473	10844	11198	11540	11863	12220	12578	12943	13324	13660	13987	14326	14702	15105	15490	15852	16251	16626	17021	17413	17791	18205	18623	19028	19448	19833	20235	20664	21063	21495	21919	22331	22766	23207	23645	24064	24453	24910	25379	25814	26256	26713	27154	27601	28085	28495	28958	29367	29818	30273	30745	31181	31616	32085	32585	33062	33523	34004	34502	34946	35357	35828	36311	36741	37176	37638	38087	38562	39054	39510	39952	40363	40841	41317	41767	42223	42674	43109	43557	43957	44379	44809	45258	45694	46121	46518	46940	47377	47774	48209
a.102	0	0	0	0	0	0	0	453	453	453	453	454	455	467	550	732	979	1350	1615	1863	2048	2192	2319	2429	2546	2687	2839	2948	3064	3197	3381	3553	3760	3986	4267	4612	4933	5266	5583	5925	6249	6580	6857	7168	7498	7827	8150	8478	8809	9131	9489	9888	10287	10674	11092	11530	11956	12388	12830	13313	13774	14265	14774	15259	15773	16278	16805	17291	17813	18309	18842	19391	19871	20374	20935	21468	22014	22570	23105	23684	24278	24891	25459	26096	26716	27295	27924	28554	29162	29793	30426	31048	31701	32338	32982	33593	34232	34868	35503	36123	36780	37448	38136	38785	39479	40178	40828	41556	42274	42996	43669	44357	45024	45737	46447	47117	47826	48550	49216	49907	50584	51269	51939	52655	53397	54100	54816	55486	56193	56917	57639	58338	58994	59706	60373	61104	61801	62492	63159	63823	64467	65105	65775	66419	67057	67689	68310	68966	69695	70359	70988
a.102	0	0	0	0	0	0	0	401	401	401	401	401	403	425	510	681	921	1237	1481	1664	1816	1928	2003	2097	2193	2311	2442	2548	2634	2740	2864	2999	3171	3365	3613	3904	4196	4463	4715	5001	5298	5551	5813	6045	6299	6591	6862	7155	7449	7714	7996	8311	8624	8962	9343	9702	10084	10450	10839	11236	11603	12063	12489	12885	13247	13647	14089	14494	14894	15307	15718	16173	16589	17014	17486	17887	18352	18802	19265	19758	20215	20692	21193	21710	22206	22683	23165	23662	24133	24621	25152	25646	26190	26719	27222	27712	28191	28751	29265	29802	30323	30830	31367	31893	32412	32952	33523	34078	34614	35159	35719	36280	36839	37397	37945	38514	39090	39647	40206	40793	41384	41904	42450	42981	43558	44121	44714	45292	45891	46419	47033	47576	48109	48660	49248	49792	50370	50923	51417	51950	52487	53015	53534	54093	54618	55161	55620	56152	56665	57195	57733
a.102	0	0	0	0	0	0	0	453	453	453	453	453	454	465	569	769	1002	1382	1680	1920	2107	2227	2325	2415	2537	2685	2823	2933	3067	3202	3381	3569	3809	4093	4424	4802	5136	5489	5810	6133	6451	6758	7066	7355	7686	8032	8384	8748	9131	9484	9862	10268	10668	11096	11570	12013	12482	12942	13386	13847	14351	14844	15366	15870	16387	16900	17398	17950	18487	19020	19549	20051	20599	21163	21711	22323	22913	23507	24129	24761	25371	26035	26632	27219	27842	28457	29088	29715	30375	31022	31709	32373	33045	33710	34384	35067	35757	36432	37169	37848	38486	39179	39904	40595	41293	41963	42666	43337	44110	44837	45576	46239	47001	47724	48440	49185	49905	50627	51355	52038	52733	53439	54131	54877	55649	56409	57092	57801	58513	59227	59928	60612	61329	62021	62694	63353	63989	64677	65355	66082	66753	67397	68053	68662	69323	69974	70592	71237	71909	72576	73183
a.102	0	0	0	0	0	0	0	628	628	628	628	628	630	648	749	973	1303	1754	2153	2521	2805	3016	3168	3320	3497	3671	3864	4029	4183	4376	4620	4849	5123	5463	5874	6355	6870	7327	7791	8210	8654	9078	9527	9963	10403	10829	11314	11798	12281	12770	13276	13851	14399	14998	15586	16194	16827	17509	18197	18877	19518	20166	20874	21603	22342	23042	23769	24471	25218	26020	26724	27533	28340	29176	29963	30751	31568	32430	33287	34188	35054	36015	36935	37846	38770	39709	40639	41583	42556	43501	44467	45448	46515	47497	48501	49542	50575	51568	52638	53706	54766	55839	56908	57992	59078	60205	61312	62426	63557	64636	65746	66823	67923	69121	70341	71455	72580	73715	74876	76011	77218	78417	79532	80767	82040	83274	84521	85665	86861	88055	89227	90418	91595	92791	93964	95182	96400	97609	98775	100027	101277	102501	103651	104945	106149	107407	108601	109860	111034	112219	113430
a.102	0	0	0	1	1	1	1	471	471	471	471	474	474	477	528	726	955	1354	1630	1883	2079	2239	2345	2432	2546	2680	2826	2960	3097	3246	3406	3587	3830	4087	4393	4737	5122	5429	5759	6095	6410	6701	7002	7299	7632	7971	8318	8676	9063	9440	9817	10206	10635	11042	11469	11943	12422	12928	13440	13905	14358	14861	15391	15891	16450	16992	17528	18047	18554	19075	19641	20167	20756	21304	21871	22481	23069	23630	24218	24819	25401	26028	26681	27394	28060	28728	29399	30067	30761	31448	32109	32772	33427	34131	34821	35490	36194	36885	37577	38299	38997	39719	40420	41165	41894	42591	43336	44116	44873	45613	46354	47102	47861	48572	49328	50076	50817	51573	52327	53111	53841	54601	55359	56102	56897	57643	58410	59127	59890	60644	61447	62169	62848	63578	64343	65054	65794	66515	67258	67961	68668	69342	70070	70767	71480	72219	72902	73616	74295	74989	75669
a.102	0	0	0	0	0	0	0	323	323	323	324	324	325	333	385	544	697	950	1134	1313	1443	1531	1596	1669	1745	1833	1931	2010	2081	2182	2296	2445	2569	2753	2962	3181	3430	3617	3826	4047	4241	4452	4651	4847	5055	5277	5495	5687	5918	6148	6371	6625	6873	7132	7404	7675	7954	8229	8536	8859	9160	9450	9765	10076	10362	10651	10937	11241	11553	11883	12167	12462	12759	13084	13423	13779	14109	14473	14806	15139	15482	15848	16179	16522	16866	17245	17589	17968	18314	18655	18972	19317	19627	19987	20325	20669	21011	21338	21704	22050	22412	22778	23150	23510	23891	24259	24622	24962	25326	25708	26115	26458	26806	27158	27482	27811	28170	28467	28812	29180	29521	29841	30159	30473	30833	31167	31500	31856	32193	32560	32909	33230	33526	33867	34168	34493	34819	35155	35443	35746	36065	36384	36680	36959	37256	37544	37829	38119	38411	38704	38979
a.102	0	0	0	0	0	0	0	403	403	403	403	404	404	410	454	670	845	1206	1441	1679	1831	1951	2046	2149	2239	2363	2489	2582	2681	2782	2915	3081	3260	3469	3722	4067	4362	4663	4970	5229	5505	5770	6026	6274	6524	6825	7101	7379	7692	7995	8279	8629	8993	9343	9697	10099	10468	10851	11208	11623	12076	12499	12939	13341	13789	14209	14652	15091	15539	15923	16394	16852	17309	17794	18247	18710	19187	19719	20202	20736	21289	21800	22286	22812	23344	23879	24432	24953	25451	26013	26605	27165	27699	28243	28839	29381	29918	30491	31050	31603	32151	32712	33324	33913	34477	35068	35676	36268	36857	37443	38024	38577	39196	39782	40359	40938	41508	42127	42705	43290	43947	44542	45149	45722	46316	46916	47534	48171	48803	49412	49937	50465	51069	51638	52191	52719	53272	53826	54355	54882	55419	55945	56487	57020	57584	58123	58612	59124	59627	60160	60674
a.102	0	0	0	0	0	0	0	484	484	484	484	484	484	493	576	791	1060	1406	1681	1909	2092	2240	2341	2438	2532	2679	2819	2938	3044	3182	3337	3498	3710	3932	4231	4573	4890	5188	5526	5842	6147	6427	6700	6970	7295	7602	7938	8242	8544	8913	9302	9661	10022	10375	10769	11170	11573	12024	12481	12947	13402	13833	14312	14780	15230	15716	16228	16734	17190	17715	18219	18745	19262	19785	20331	20847	21391	21936	22518	23098	23686	24257	24845	25415	26037	26655	27207	27806	28419	29032	29633	30279	30921	31550	32184	32830	33522	34217	34890	35532	36199	36902	37524	38172	38854	39536	40218	40941	41630	42342	43030	43739	44430	45123	45841	46513	47234	47998	48699	49428	50073	50844	51574	52274	53049	53790	54548	55229	55996	56713	57388	58064	58788	59479	60211	60918	61649	62358	63040	63780	64476	65199	65885	66620	67280	68020	68739	69441	70177	70905	71582
a.102	0	0	0	0	0	0	0	487	487	487	487	487	487	500	589	788	1076	1448	1746	1996	2175	2343	2468	2588	2710	2851	3023	3160	3292	3430	3609	3826	4048	4324	4639	5008	5367	5713	6095	6421	6763	7071	7378	7729	8078	8449	8822	9181	9583	9956	10356	10752	11173	11616	12094	12581	13037	13536	14041	14544	15052	15596	16099	16675	17236	17763	18277	18829	19398	19918	20464	21058	21644	22225	22840	23429	24036	24637	25240	25844	26466	27066	27753	28449	29118	29772	30430	31107	31798	32487	33220	33927	34636	35330	36055	36748	37437	38139	38822	39604	40350	41037	41777	42501	43217	43953	44706	45423	46183	46947	47754	48517	49306	50021	50800	51587	52352	53114	53861	54647	55419	56214	56994	57746	58527	59336	60101	60836	61615	62391	63219	64043	64807	65637	66428	67221	67978	68741	69508	70311	71041	71763	72503	73256	74037	74791	75558	76313	77037	77774	78505
