a.102	0.788352	0.663331	0.937466	0.782366	0.527174	0.872588	0.731816	0.599899
a.102	0.789971	0.670122	0.933387	0.778574	0.516843	0.874648	0.736759	0.605785
a.102	0.796281	0.668213	0.94051	0.797719	0.553379	0.873402	0.733532	0.59819
a.102	0.79868	0.674254	0.941415	0.797426	0.563057	0.875427	0.739851	0.606013
a.102	0.794018	0.67457	0.935743	0.780562	0.528305	0.874201	0.739499	0.611695
a.102	0.797521	0.671234	0.940347	0.794004	0.555107	0.873541	0.736256	0.601332
a.102	0.794031	0.669922	0.93916	0.792516	0.549901	0.873525	0.735272	0.604513
a.102	0.795546	0.668092	0.941512	0.801586	0.560969	0.875529	0.735236	0.599533
a.102	0.802726	0.675829	0.942505	0.805179	0.568253	0.87607	0.738296	0.602084
a.102	0.798524	0.672582	0.93985	0.793645	0.545562	0.873878	0.73353	0.60461
a.102	0.791242	0.66496	0.935979	0.788725	0.539274	0.87164	0.732683	0.593255
a.102	0.794424	0.666334	0.939884	0.797493	0.558493	0.872759	0.732036	0.597734
a.102	0.798975	0.677956	0.93834	0.790014	0.53892	0.873911	0.736889	0.609737
a.102	0.798504	0.671993	0.940228	0.799868	0.555413	0.874149	0.733718	0.602302
a.102	0.793546	0.670993	0.936519	0.787383	0.53645	0.875097	0.735363	0.605905
a.102	0.79061	0.671068	0.934303	0.772664	0.513388	0.868726	0.730787	0.610963
a.102	0.79556	0.667168	0.940398	0.79648	0.551963	0.872942	0.730207	0.597352
a.102	0.795933	0.669714	0.940265	0.795757	0.551105	0.873863	0.733354	0.602381
a.102	0.792337	0.664335	0.93926	0.795486	0.548242	0.873319	0.732216	0.596966
a.102	0.80278	0.674061	0.942908	0.809337	0.573519	0.875556	0.738181	0.597686
a.102	0.795066	0.666478	0.93912	0.793034	0.546747	0.872393	0.729654	0.594688
a.102	0.781581	0.665255	0.92753	0.753407	0.473666	0.862412	0.721571	0.602979
a.102	0.793627	0.670813	0.937087	0.786669	0.540253	0.873796	0.735969	0.606529
a.102	0.792928	0.668293	0.938565	0.789529	0.540145	0.873295	0.733916	0.601672
a.102	0.798086	0.671758	0.940549	0.794506	0.557789	0.872791	0.732799	0.602561
a.102	0.791104	0.664266	0.937897	0.788402	0.532127	0.872961	0.730771	0.597057
a.102	0.787801	0.663575	0.936026	0.778673	0.521541	0.871374	0.730057	0.599935
a.102	0.795055	0.6693	0.935459	0.789909	0.531043	0.868955	0.726881	0.598287
a.102	0.793919	0.674405	0.935413	0.783074	0.532873	0.873205	0.73585	0.612165
