a.102	-2.48166329896233	0.704786561125368
a.102	-1.86480161374506	0.38015839585518
a.102	-4.07472918632599	0.505064592790924
a.102	-3.9160607670763	0.399307480124703
a.102	-1.88414354545887	0.527479173340043
a.102	-3.41095928531263	0.721910966136472
a.102	-2.96030219149523	0.637570357163961
a.102	-3.94668506565357	0.683118656274479
a.102	-4.36191772660497	0.595630149952465
a.102	-3.37591389415171	0.6821203737579
a.102	-3.78075707482163	0.038114347753393
a.102	-3.63635363118748	0.696268380346178
a.102	-2.5737580060795	0.546188093022745
a.102	-3.94467072033392	0.485551050490983
a.102	-2.6653974925189	0.478085748370336
a.102	-0.954300627033501	0.735764420651443
a.102	-3.78720954531207	0.660580942609216
a.102	-3.47413364819406	0.658601257490547
a.102	-3.79511135587812	0.513942091533728
a.102	-4.77381869068898	0.589063298933005
a.102	-3.86131105411549	0.497262049732384
a.102	0.270189284251381	0.34833974445821
a.102	-2.43229228311899	0.650213493231797
a.102	-3.09705657338114	0.504574671956761
a.102	-3.31125523917379	0.773757524884504
a.102	-3.15000709866701	0.600515419396139
a.102	-2.07159608389808	0.716649166127394
a.102	-2.77581294442016	0.538831203300238
a.102	-1.59915623385029	0.673349459050465
a.102	-3.67239140651544	0.834338483964653
a.102	-3.63890722883083	0.767472640050411
a.102	-4.69828293352141	0.252713806875515
a.102	-4.31963423169333	0.390753943507401
a.102	-3.3079383917362	0.750960415948671
a.102	-2.55698067070488	0.263510879454611
a.102	-2.79557970858527	0.474929938151199
a.102	-3.65228491076813	0.516940029664989
a.102	-2.75752024958845	0.844315576196354
a.102	-1.95183989238111	0.605664619812607
a.102	-3.70910917531585	0.569188790441345
a.102	-2.99325081224792	0.962562759672294
a.102	-3.68235441223358	0.609124552174134
a.102	-3.26795740986003	0.593164620640724
a.102	-2.57090075852009	0.538893681855803
a.102	-3.07572909020461	0.629043669405614
a.102	-3.54088311981836	0.347356501498545
a.102	-3.38509182324528	0.739211722957628
a.102	-3.57951150466488	0.680789950356204
a.102	-3.47872904333094	0.596969134925595
a.102	-2.96771724211992	0.429624970462147
a.102	-2.51481725565888	0.407354071741305
a.102	-3.27259360336209	0.447240986735106
a.102	0.625735066339011	0.329752940564364
a.118	2.09948115115319	-0.012861330961056
a.118	0.431095769033325	0.751595637617556
a.118	-0.026625485572776	0.395839178207753
a.118	-0.238199634683305	0.577219341352895
a.118	-0.412527097872416	0.0109140487059387
a.118	-0.0589801391412588	0.664483823422823
a.118	-0.575078180327731	0.638200370047943
a.118	-0.755133809668117	0.417757072567258
a.118	0.0947833935062363	-0.223743752052039
a.118	0.00343042053186203	-0.290215608493063
a.118	-0.164450387836919	0.635204676495891
a.118	-1.22988211644737	0.190469811509117
a.118	-1.43296525502017	0.664131780589495
